bucket,exclusive_wall_s,filename,function,inclusive_fraction_of_solver,inclusive_wall_s,line,primitive_calls,total_calls,window
other,0.005238777,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,concat,0.003676589105214747,0.15578524600000002,2632,476,476,brusselator_steps_1_20
other,0.003681955,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,substitute_const_and_drop,0.00021283323820448579,0.009018217,2169,20,20,brusselator_steps_1_20
other,0.146205031,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.00651627808614708,0.27610917500000004,2234,9584,9584,brusselator_steps_1_20
outward interval/roundoff accounting,0.0011363810000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,reciprocal,0.00012345737088223675,0.0052311630000000005,161,40,40,brusselator_steps_1_20
other,0.012130191,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,constants_like,0.003974455766664522,0.168406518,2273,1428,1428,brusselator_steps_1_20
other,0.020770099,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_check_domain,0.005895668748355016,0.249812579,2329,4444,4444,brusselator_steps_1_20
other,0.003923636,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,add,0.005193054480916714,0.22004125200000002,2377,784,784,brusselator_steps_1_20
other,0.006755241,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,sub,0.010348025850708415,0.438468838,2384,972,972,brusselator_steps_1_20
polynomial multiplication/truncation/cutoff,0.063934192,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,mul_trunc,0.38410324624352854,16.275307627,2438,1904,1904,brusselator_steps_1_20
outward interval/roundoff accounting,1.08221046,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,__mul__,0.16538852622699107,7.007879180000001,152,81578,81578,brusselator_steps_1_20
other,0.001254502,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_record_binary,0.0001552485531475836,0.006578226,3397,1176,1176,brusselator_steps_1_20
other,0.008343133,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__mul__,0.16159306721398967,6.8470571520000005,3480,672,672,brusselator_steps_1_20
other,0.002635002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_call_dense_raw_trace_rhs,0.17097281221804805,7.2444977800000006,3522,168,168,brusselator_steps_1_20
other,0.000668498,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,_coerce,0.0003751744570912139,0.015896975,189,442,442,brusselator_steps_1_20
other,0.0014004260000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,5.2750149710703634e-05,0.002235141,3136,188,188,brusselator_steps_1_20
other,0.002316869,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,sparse_tmvector_to_dense,0.0001342354936592027,0.005687856000000001,3181,20,20,brusselator_steps_1_20
other,0.002781148,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,dense_to_sparse_tmvector,0.002203870858111464,0.093382903,3241,20,20,brusselator_steps_1_20
other,0.001715586,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_coerce_dense_rhs_output,0.002733084703505436,0.115806869,3288,308,308,brusselator_steps_1_20
other,0.002409346,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_coerce,0.0014969844048911775,0.063430554,3380,1344,1344,brusselator_steps_1_20
polynomial Picard construction,0.005041147,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,dense_polynomial_picard,0.11714379064393418,4.963642583,4068,20,20,brusselator_steps_1_20
other,0.004092437,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_flowstar_width_ratio,0.00023799960842218454,0.010084572,4221,148,148,brusselator_steps_1_20
other,0.0043955010000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,dense_picard_validate_step,0.4877004125238195,20.664949649,4488,20,20,brusselator_steps_1_20
other,0.002282974,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,drop_variable,0.0005036225033530906,0.021339604,408,40,40,brusselator_steps_1_20
initial raw-remainder image,0.017084667,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_dense_flowstar_raw_compat_image,0.3489258165099393,14.784761801,3679,168,168,brusselator_steps_1_20
post-accept remainder replays,0.0066359470000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_atomic_refinement_decision,0.0005583832155983969,0.023659937000000002,4238,148,148,brusselator_steps_1_20
other,0.025574816,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,_state_normal_factor,0.008228547665856156,0.34866184,19,7282,7282,brusselator_steps_1_20
other,0.07836743,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,_coef,0.006500325087119704,0.275433211,107,42393,42393,brusselator_steps_1_20
polynomial multiplication/truncation/cutoff,0.23867452900000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,mul_truncate,0.018743878577212738,0.794219765,235,518,518,brusselator_steps_1_20
other,0.0009302640000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,__mul__,0.007152287159543911,0.303058292,276,40,40,brusselator_steps_1_20
post-accept remainder replays,0.0074488210000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_post_accept_refine_raw_remainder,0.3084616661644474,13.070205881000001,4277,20,20,brusselator_steps_1_20
SR history propagation,1.4353000000000001e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,empty_accepted_boundary_sr,2.5327914735368885e-06,0.00010732000000000001,115,1,1,brusselator_steps_1_20
SR history propagation,0.0010606580000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,commit_accepted_boundary_sr,0.01601395129611571,0.6785466830000001,431,20,20,brusselator_steps_1_20
SR history propagation,0.000673155,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,accepted_boundary_sr_queue_sha256,0.00498343629721883,0.211159264,574,40,40,brusselator_steps_1_20
other,0.024546731000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,_linear_polynomial_image,0.016151371069401888,0.6843694640000001,159,19,19,brusselator_steps_1_20
polynomial multiplication/truncation/cutoff,0.006175356000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,_scale_and_cutoff_right_map,0.011139416252922139,0.47200180700000005,265,20,20,brusselator_steps_1_20
SR history propagation,0.0014023,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,accepted_boundary_sr_queue_propagate,0.011977209037516657,0.507500948,433,20,20,brusselator_steps_1_20
other,0.0041884800000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,_validate_cpu_float64_finite,0.000437618811886034,0.018542881,69,40,40,brusselator_steps_1_20
SR history propagation,0.005846287,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_matmul_interval_matrix,0.00592259190635224,0.25095337300000004,240,190,190,brusselator_steps_1_20
SR history propagation,0.030851195,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,validate_accepted_boundary_sr_queue,0.012938893911768504,0.5482496720000001,369,120,120,brusselator_steps_1_20
SR history propagation,0.000686732,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,accepted_boundary_sr_queue_commit,0.004758489769028806,0.20162778,477,20,20,brusselator_steps_1_20
SR history propagation,0.001818694,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,prepare_accepted_boundary_sr,0.4316373567210983,18.28943346,321,20,20,brusselator_steps_1_20
SR history propagation,0.0009170420000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_matmul_real,4.9796799682764705e-05,0.0021100010000000002,200,190,190,brusselator_steps_1_20
other,0.0063530290000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,_add_polynomial_images,0.009429004848172705,0.39952787700000003,223,19,19,brusselator_steps_1_20
other,0.0010350770000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,split_endpoint_taylor_map,0.0003789042828205211,0.016055016000000002,119,20,20,brusselator_steps_1_20
normalization/right-map/reset,0.0019953840000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_assign_reset,0.5032686833820088,21.324611862,6711,20,20,brusselator_steps_1_20
other,0.000637512,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,flowpipe_step_flowstar_style_adaptive,0.9998016327516516,42.363815714000005,6566,20,20,brusselator_steps_1_20
other,0.0016180270000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_validate,0.48773890956179566,20.666580854000003,5979,20,20,brusselator_steps_1_20
other,0.002306331,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_flowpipe_step_from_tm_hybrid_dense,0.4923707139252333,20.862840692000002,5888,20,20,brusselator_steps_1_20
other,0.0005404100000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,flowpipe_step_from_tm,0.4923834678000023,20.863381102,6147,20,20,brusselator_steps_1_20
other,0.00026659000000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,_interval_width,3.2210914806875466e-05,0.001364848,65,120,120,brusselator_steps_1_20
SR history propagation,0.000177763,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,8.540026736255228e-05,0.003618599,226,120,120,brusselator_steps_1_20
SR history propagation,0.00039523300000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_interval_width,4.93657153643187e-05,0.002091735,967,160,160,brusselator_steps_1_20
other,8.370000000000001e-07,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,1.975350785827782e-08,8.370000000000001e-07,398,3,3,brusselator_steps_1_20
other,4.0816000000000004e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,9.632726125967353e-07,4.0816000000000004e-05,217,114,114,brusselator_steps_1_20
other,0.001359434,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<dictcomp>,3.2083142415543664e-05,0.001359434,284,40,40,brusselator_steps_1_20
SR history propagation,6.51e-07,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.536383944532719e-08,6.51e-07,141,3,3,brusselator_steps_1_20
other,4.6256000000000006e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,5.396601705998753e-05,0.0022866600000000003,444,60,60,brusselator_steps_1_20
SR history propagation,0.000386479,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.0004961873018755291,0.021024558000000002,293,570,570,brusselator_steps_1_20
SR history propagation,2.7424e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_column_widths,2.229238822671009e-05,0.0009445780000000001,300,40,40,brusselator_steps_1_20
SR history propagation,0.00020794200000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.00013474167434802506,0.005709304,589,40,40,brusselator_steps_1_20
SR history propagation,0.000526966,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,2.85988313125802e-05,0.001211796,596,800,800,brusselator_steps_1_20
SR history propagation,0.00038111000000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.0002653830679932049,0.01124487,598,400,400,brusselator_steps_1_20
SR history propagation,0.000165448,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.0002692877016468923,0.011410318000000001,597,40,40,brusselator_steps_1_20
other,0.00021304,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,6.944361027816644e-06,0.000294248,165,57,57,brusselator_steps_1_20
other,2.347e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,6.278405848909974e-07,2.6603000000000003e-05,170,57,57,brusselator_steps_1_20
SR history propagation,0.0017245790000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_zero_interval_like_interval,0.0012407119756872125,0.052571722,172,1180,1180,brusselator_steps_1_20
SR history propagation,4.8724e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_right_scale_matrix,4.143492976308218e-06,0.000175569,192,20,20,brusselator_steps_1_20
SR history propagation,3.5334000000000004e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_real_matrix_as_intervals,9.327212284536334e-05,0.0039521470000000005,268,20,20,brusselator_steps_1_20
SR history propagation,5.2569000000000004e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_matrix_entries,1.1457081758536758e-05,0.00048546200000000004,308,40,40,brusselator_steps_1_20
SR history propagation,3.3711e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.2126340988937047e-06,5.1382000000000004e-05,446,60,60,brusselator_steps_1_20
SR history propagation,0.000241095,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.005928281837029768,0.251194468,454,210,210,brusselator_steps_1_20
SR history propagation,0.0015811800000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.002369958965793427,0.10042042500000001,427,3540,3540,brusselator_steps_1_20
SR history propagation,0.000130393,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,5.2874122442817775e-05,0.002240394,453,210,210,brusselator_steps_1_20
SR history propagation,3.4354000000000003e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,4.3038928761395025e-05,0.0018236550000000002,458,60,60,brusselator_steps_1_20
SR history propagation,2.9401000000000002e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,4.0128507802505326e-05,0.0017003340000000002,495,60,60,brusselator_steps_1_20
SR history propagation,1.9985000000000003e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,4.716533507140768e-07,1.9985000000000003e-05,501,60,60,brusselator_steps_1_20
SR history propagation,1.5876000000000002e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,3.746794393763664e-07,1.5876000000000002e-05,508,60,60,brusselator_steps_1_20
SR history propagation,0.002331215,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.00012983416666455315,0.005501362,590,400,400,brusselator_steps_1_20
SR history propagation,0.004576659,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.0002563887318165403,0.01086376,599,800,800,brusselator_steps_1_20
other,0.024985253000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/ode_examples.py,brusselator_ode,0.43287866637610034,18.342030507,26,476,476,brusselator_steps_1_20
other,6.313400000000001e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,9.157077232982778e-05,0.003880057,64,60,60,brusselator_steps_1_20
other,4.9029e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,extend_domain,9.443427575750811e-05,0.0040013900000000005,63,20,20,brusselator_steps_1_20
other,5.7549e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,0.0008489555933668133,0.035972134,67,60,60,brusselator_steps_1_20
