boundary,component,control,hi,lo,stage,units,width
150,1,L2,0.03999201892430429,-0.04023564944300607,B5,endpoint physical,0.08022766836731035
150,0,L2,7.961435347452554e-05,-7.961435347452554e-05,B6,endpoint physical,0.00015922870694905108
150,1,L2,0.0002678076904182388,-0.0002678076904182388,B6,endpoint physical,0.0005356153808364776
150,0,L2,5.688968865910093e-09,-5.688968865910093e-09,B7,endpoint physical,1.1377937731820187e-08
150,1,L2,3.1369233873525976e-07,-3.1369233873525976e-07,B7,endpoint physical,6.273846774705195e-07
150,0,L2,5e-324,-5e-324,B8,physical source,1e-323
150,1,L2,-3.4024015397102735e-06,-3.4024015397102744e-06,B8,physical source,8.470329472543003e-22
150,0,L2,2e-323,-2e-323,B9,physical source,4e-323
150,1,L2,4.3493911114645215e-05,-4.3493911114645215e-05,B9,physical source,8.698782222929043e-05
150,0,L2,3.506311979936532e-06,-3.506311979936532e-06,B10,physical source,7.012623959873064e-06
150,1,L2,3.08869163762419e-05,-3.117401542315017e-05,B10,physical source,6.206093179939207e-05
150,0,L2,0.8256476314052592,-0.8273363629723487,B11,new normalized,1.652983994377608
150,1,L2,0.6183653691772789,-0.6222094991490439,B11,new normalized,1.240574868326323
150,0,L2,1.175715685480368e-14,-1.175715685480368e-14,B12,new normalized,2.351431370960736e-14
150,1,L2,8.842128794825669e-15,-8.842128794825669e-15,B12,new normalized,1.7684257589651338e-14
150,0,L2,0.8256476314052711,-0.8273363629723605,B13,new normalized,1.6529839943776317
150,1,L2,0.6183653691772878,-0.622209499149053,B13,new normalized,1.2405748683263407
150,0,L2,0.8255908417392858,-0.8272794571521006,B14,new normalized,1.6528702988913864
150,1,L2,0.6149139260612443,-0.6187365997927515,B14,new normalized,1.2336505258539958
150,0,L2,0.08002575339679398,-0.08018943341088336,B15,endpoint physical,0.16021518680767732
150,1,L2,0.040331118733013156,-0.04058184115384126,B15,endpoint physical,0.08091295988685442
150,0,L2,8.408437643560983e-05,-8.408437643560983e-05,B16,tube physical,0.00016816875287121967
150,1,L2,0.00039480678973521796,-0.0004018986918615468,B16,tube physical,0.0007967054815967648
151,0,L2,0.11264153613077017,-0.17272054284789803,A0,old normalized,0.2853620789786682
151,1,L2,0.23123357589366347,-0.3812634002072466,A0,old normalized,0.61249697610091
151,0,L2,0.8248911311202732,-0.8265797465330881,A1,old normalized,1.6514708776533613
151,1,L2,0.6104137515292172,-0.6142364252607244,A1,old normalized,1.2246501767899416
151,0,L2,0.0006997106190124486,-0.0006997106190124486,A2,old normalized,0.0013994212380248972
151,1,L2,0.004500174532026962,-0.004500174532026962,A2,old normalized,0.009000349064053925
151,0,L2,0.8255908417392858,-0.8272794571521006,A3,old normalized,1.6528702988913864
151,1,L2,0.6149139260612443,-0.6187365997927515,A3,old normalized,1.2336505258539958
151,0,L2,0.8212144428243886,-0.822955390005826,B0,new normalized,1.6441698328302146
151,1,L2,0.6315805407463864,-0.6353875547496571,B0,new normalized,1.2669680954960434
151,0,L2,-1.7988702698859371,-1.9911715393924079,B1,endpoint physical,0.19230126950647075
151,1,L2,0.5317154122849868,0.41560480773561104,B1,endpoint physical,0.11611060454937572
151,0,L2,0.9375326672510435,-0.9993002893809863,B2,old normalized,1.9368329566320297
151,1,L2,0.8416473274228807,-0.9954998254679711,B2,old normalized,1.8371471528908518
151,0,L2,0.0006997106190124486,-0.0006997106190124486,B3,old normalized,0.0013994212380248972
151,1,L2,0.004500174532026962,-0.004500174532026962,B3,old normalized,0.009000349064053925
151,0,L2,0.09700572764910025,0.09696031122981705,B4,endpoint physical,4.541641928319795e-05
151,1,L2,0.0024234194842022373,0.0023884367661957417,B4,endpoint physical,3.498271800649565e-05
151,0,L2,0.08149845298449238,-0.08167152229333466,B5,endpoint physical,0.16316997527782703
151,1,L2,0.039826566857810504,-0.040062887763331854,B5,endpoint physical,0.07988945462114236
151,0,L2,7.87817483843298e-05,-7.87817483843298e-05,B6,endpoint physical,0.0001575634967686596
151,1,L2,0.00027335512035772853,-0.00027335512035772853,B6,endpoint physical,0.0005467102407154571
151,0,L2,7.023368036414857e-09,-7.023368036414857e-09,B7,endpoint physical,1.4046736072829714e-08
151,1,L2,3.496613703863395e-07,-3.496613703863395e-07,B7,endpoint physical,6.99322740772679e-07
151,0,L2,5e-324,-5e-324,B8,physical source,1e-323
151,1,L2,-4.843279186720925e-06,-4.843279186720927e-06,B8,physical source,1.6940658945086007e-21
151,0,L2,2e-323,-2e-323,B9,physical source,4e-323
151,1,L2,5.5417452049273477e-05,-5.5417452049273477e-05,B9,physical source,0.00011083490409854695
151,0,L2,3.856942877930188e-06,-3.856942877930188e-06,B10,physical source,7.713885755860375e-06
151,1,L2,3.460403192604368e-05,-3.508656220161486e-05,B10,physical source,6.969059412765855e-05
151,0,L2,0.821297362525232,-0.823039694623632,B11,new normalized,1.644337057148864
151,1,L2,0.6380171400197736,-0.6419306172045082,B11,new normalized,1.279947757224282
151,0,L2,1.169609752514066e-14,-1.169609752514066e-14,B12,new normalized,2.339219505028132e-14
151,1,L2,9.122382738333219e-15,-9.122382738333219e-15,B12,new normalized,1.8244765476666438e-14
151,0,L2,0.8212973625252439,-0.823039694623644,B13,new normalized,1.644337057148888
151,1,L2,0.6380171400197828,-0.6419306172045173,B13,new normalized,1.2799477572243
151,0,L2,0.8212281292016685,-0.8229703144258093,B14,new normalized,1.6441984436274777
151,1,L2,0.6338696910430436,-0.6377577285555072,B14,new normalized,1.2716274195985506
151,0,L2,0.08158109869912403,-0.08175416800796632,B15,endpoint physical,0.16333526670709037
151,1,L2,0.040185449844327904,-0.04043193983849827,B15,endpoint physical,0.08061738968282617
151,0,L2,8.380807714492091e-05,-8.380807714492091e-05,B16,tube physical,0.00016761615428984182
151,1,L2,0.00042047549969010246,-0.00043064458833911554,B16,tube physical,0.0008511200880292179
152,0,L2,0.11474594307970684,-0.17702968557418963,A0,old normalized,0.2917756286538965
152,1,L2,0.21958868496033324,-0.36224227144449084,A0,old normalized,0.5818309564048241
152,0,L2,0.8205856076347093,-0.82232779285885,A1,old normalized,1.6429134004935593
152,1,L2,0.6290090535154089,-0.6328970910278725,A1,old normalized,1.2619061445432815
152,0,L2,0.0006425215669590425,-0.0006425215669590425,A2,old normalized,0.001285043133918085
152,1,L2,0.004860637527634549,-0.004860637527634549,A2,old normalized,0.009721275055269098
152,0,L2,0.8212281292016685,-0.8229703144258093,A3,old normalized,1.6441984436274777
152,1,L2,0.6338696910430436,-0.6377577285555072,A3,old normalized,1.2716274195985506
152,0,L2,0.8191236573934895,-0.8208941781994342,B0,new normalized,1.6400178355929236
152,1,L2,0.6431394909248732,-0.6469659005290689,B0,new normalized,1.2901053914539422
152,0,L2,-1.7874969896854656,-1.9821495341422597,B1,endpoint physical,0.19465254445679414
152,1,L2,0.5450711420890564,0.43000707362802854,B1,endpoint physical,0.11506406846102785
152,0,L2,0.9353315507144163,-0.9993574784330398,B2,old normalized,1.934689029147456
152,1,L2,0.8485977384757423,-0.9951393624723633,B2,old normalized,1.8437371009481056
152,0,L2,0.0006425215669590425,-0.0006425215669590425,B3,old normalized,0.001285043133918085
152,1,L2,0.004860637527634549,-0.004860637527634549,B3,old normalized,0.009721275055269098
152,0,L2,0.09936512731282814,0.09935113227797611,B4,endpoint physical,1.39950348520268e-05
152,1,L2,0.0013140132986949665,0.0013036403755333546,B4,endpoint physical,1.0372923161611853e-05
152,0,L2,0.08236411963501614,-0.08254234102461261,B5,endpoint physical,0.16490646065962875
152,1,L2,0.0399691310820166,-0.04020847342923064,B5,endpoint physical,0.08017760451124724
152,0,L2,7.023117965357073e-05,-7.023117965357073e-05,B6,endpoint physical,0.00014046235930714146
152,1,L2,0.00029565678191174926,-0.00029565678191174926,B6,endpoint physical,0.0005913135638234985
152,0,L2,2.1905549782861197e-09,-2.1905549782861197e-09,B7,endpoint physical,4.3811099565722394e-09
152,1,L2,2.0437783671830728e-07,-2.0437783671830728e-07,B7,endpoint physical,4.0875567343661456e-07
152,0,L2,5e-324,-5e-324,B8,physical source,1e-323
152,1,L2,-1.3572558830105113e-06,-1.3572558830105117e-06,B8,physical source,4.235164736271502e-22
152,0,L2,2e-323,-2e-323,B9,physical source,4e-323
152,1,L2,1.1808961734500898e-05,-1.1808961734500898e-05,B9,physical source,2.3617923469001797e-05
152,0,L2,2.1213199328616026e-06,-2.1213199328616026e-06,B10,physical source,4.242639865723205e-06
152,1,L2,1.779970462057881e-05,-1.790569327216731e-05,B10,physical source,3.570539789274612e-05
152,0,L2,0.8191496133770491,-0.8209205525587471,B11,new normalized,1.6400701659357961
152,1,L2,0.6470864479608356,-0.6509754447925249,B11,new normalized,1.2980618927533605
152,0,L2,1.1665982705135707e-14,-1.1665982705135707e-14,B12,new normalized,2.3331965410271414e-14
152,1,L2,9.250917469110576e-15,-9.250917469110576e-15,B12,new normalized,1.850183493822115e-14
152,0,L2,0.8191496133770608,-0.8209205525587588,B13,new normalized,1.6400701659358197
152,1,L2,0.6470864479608449,-0.6509754447925344,B13,new normalized,1.2980618927533794
152,0,L2,0.8191280094006064,-0.8208989018761499,B14,new normalized,1.6400269112767563
152,1,L2,0.6445022875111621,-0.6483757535094784,B14,new normalized,1.2928780410206406
152,0,L2,0.08243647432515891,-0.08261469571475537,B15,endpoint physical,0.16505117003991426
152,1,L2,0.040293243652237826,-0.040535406499869475,B15,endpoint physical,0.0808286501521073
152,0,L2,7.271233168172953e-05,-7.271233168172953e-05,B16,tube physical,0.00014542466336345906
152,1,L2,0.0003582160324130954,-0.0003610365328307049,B16,tube physical,0.0007192525652438003
153,0,L2,0.11575592013888657,-0.17910109812384883,A0,old normalized,0.2948570182627354
153,1,L2,0.2130822936105714,-0.3516242464905195,A0,old normalized,0.5647065401010909
153,0,L2,0.8184591206337403,-0.8202300131092838,A1,old normalized,1.638689133743024
153,1,L2,0.6396488696969481,-0.6435223356952644,A1,old normalized,1.2831712053922124
153,0,L2,0.0006688887668660048,-0.0006688887668660048,A2,old normalized,0.0013377775337320096
153,1,L2,0.004853417814213906,-0.004853417814213906,A2,old normalized,0.009706835628427812
153,0,L2,0.8191280094006064,-0.8208989018761499,A3,old normalized,1.6400269112767563
153,1,L2,0.6445022875111621,-0.6483757535094784,A3,old normalized,1.2928780410206406
153,0,L2,0.8170302487538014,-0.8188307035873079,B0,new normalized,1.6358609523411092
153,1,L2,0.6546791062647481,-0.6584922301348813,B0,new normalized,1.3131713363996296
153,0,L2,-1.7746405395211975,-1.9719081331056219,B1,endpoint physical,0.19726759358442436
153,1,L2,0.5591257405969359,0.4451844833605476,B1,endpoint physical,0.11394125723638826
153,0,L2,0.934215040772627,-0.9993311112331327,B2,old normalized,1.9335461520057597
153,1,L2,0.8527311633075196,-0.995146582185784,B2,old normalized,1.8478777454933035
153,0,L2,0.0006688887668660048,-0.0006688887668660048,B3,old normalized,0.0013377775337320096
153,1,L2,0.004853417814213906,-0.004853417814213906,B3,old normalized,0.009706835628427812
153,0,L2,0.1006707875435633,0.10065362970268199,B4,endpoint physical,1.715784088131278e-05
153,1,L2,0.0014228325266723253,0.001410368989189283,B4,endpoint physical,1.2463537483042332e-05
153,0,L2,0.08330503746386494,-0.08348882589744624,B5,endpoint physical,0.1667938633613112
153,1,L2,0.04022455056542892,-0.04045962655018978,B5,endpoint physical,0.0806841771156187
153,0,L2,7.42431596710381e-05,-7.42431596710381e-05,B6,endpoint physical,0.0001484863193420762
153,1,L2,0.00029040788057723495,-0.00029040788057723495,B6,endpoint physical,0.0005808157611544699
153,0,L2,2.672722870359372e-09,-2.672722870359372e-09,B7,endpoint physical,5.345445740718744e-09
153,1,L2,2.2578115249343404e-07,-2.2578115249343404e-07,B7,endpoint physical,4.515623049868681e-07
153,0,L2,5e-324,-5e-324,B8,physical source,1e-323
153,1,L2,-1.8042191107315844e-06,-1.8042191107315848e-06,B8,physical source,4.235164736271502e-22
153,0,L2,2e-323,-2e-323,B9,physical source,4e-323
153,1,L2,1.4978345576390713e-05,-1.4978345576390713e-05,B9,physical source,2.9956691152781426e-05
153,0,L2,2.333451626147763e-06,-2.333451626147763e-06,B10,physical source,4.666903252295526e-06
153,1,L2,1.9706964841662045e-05,-1.9861324981500473e-05,B10,physical source,3.956828982316252e-05
153,0,L2,0.8170621165269968,-0.8188630718501487,B11,new normalized,1.6359251883771455
153,1,L2,0.6591685589467601,-0.6630512353520273,B11,new normalized,1.3222197942987872
153,0,L2,1.1636744145706485e-14,-1.1636744145706485e-14,B12,new normalized,2.327348829141297e-14
153,1,L2,9.422524774322872e-15,-9.422524774322872e-15,B12,new normalized,1.8845049548645743e-14
153,0,L2,0.8170621165270086,-0.8188630718501604,B13,new normalized,1.6359251883771688
153,1,L2,0.6591685589467697,-0.6630512353520368,B13,new normalized,1.3222197942988065
153,0,L2,0.8170356705016643,-0.8188365675329076,B14,new normalized,1.6358722380345718
153,1,L2,0.6561770443780711,-0.6600420999747085,B14,new normalized,1.3162191443527798
153,0,L2,0.08338161674788638,-0.08356540518146767,B15,endpoint physical,0.16694702192935407
153,1,L2,0.040548065318466664,-0.040786904101588826,B15,endpoint physical,0.0813349694200555
153,0,L2,7.699904521928873e-05,-7.699904521928873e-05,B16,tube physical,0.00015399809043857747
153,1,L2,0.00035996064853593686,-0.00036372344689723844,B16,tube physical,0.0007236840954331753
154,0,L2,0.11675998551468064,-0.1811634324670912,A0,old normalized,0.29792341798177185
154,1,L2,0.20592905991794488,-0.33995790002529036,A0,old normalized,0.5458869599432352
154,0,L2,0.8163438604952995,-0.8181447575265428,A1,old normalized,1.6344886180218423
154,1,L2,0.6513171217893619,-0.6551821773859993,A1,old normalized,1.306499299175361
154,0,L2,0.0006918100063646829,-0.0006918100063646829,A2,old normalized,0.0013836200127293659
154,1,L2,0.004859922588709163,-0.004859922588709163,A2,old normalized,0.009719845177418326
154,0,L2,0.8170356705016643,-0.8188365675329076,A3,old normalized,1.6358722380345718
154,1,L2,0.6561770443780711,-0.6600420999747085,A3,old normalized,1.3162191443527798
154,0,L2,0.814962849715711,-0.8167946615815659,B0,new normalized,1.6317575112972769
154,1,L2,0.6672355652860462,-0.6710454966797191,B0,new normalized,1.3382810619657652
154,0,L2,-1.7601194980881965,-1.9602509362236955,B1,endpoint physical,0.20013143813549905
154,1,L2,0.5741420531165535,0.4609469992651913,B1,endpoint physical,0.11319505385136225
154,0,L2,0.9331038460099802,-0.9993081899936341,B2,old normalized,1.9324120360036143
154,1,L2,0.8572461817073068,-0.9951400774112896,B2,old normalized,1.8523862591185964
154,0,L2,0.0006918100063646829,-0.0006918100063646829,B3,old normalized,0.0013836200127293659
154,1,L2,0.004859922588709163,-0.004859922588709163,B3,old normalized,0.009719845177418326
154,0,L2,0.10209387741384289,0.10207277031259855,B4,endpoint physical,2.1107101244338677e-05
154,1,L2,0.0015441352350428412,0.0015291218939734483,B4,endpoint physical,1.5013341069392916e-05
154,0,L2,0.08434943173789204,-0.08453926046716692,B5,endpoint physical,0.16888869220505898
154,1,L2,0.04065764298587108,-0.04088953558599104,B5,endpoint physical,0.08154717857186211
154,0,L2,7.813394369227228e-05,-7.813394369227228e-05,B6,endpoint physical,0.00015626788738454456
154,1,L2,0.0002867356927161773,-0.0002867356927161773,B6,endpoint physical,0.0005734713854323546
154,0,L2,3.267840663633232e-09,-3.267840663633232e-09,B7,endpoint physical,6.535681327266464e-09
154,1,L2,2.4988842784907343e-07,-2.4988842784907343e-07,B7,endpoint physical,4.997768556981469e-07
154,0,L2,5e-324,-5e-324,B8,physical source,1e-323
154,1,L2,-2.415282960609751e-06,-2.415282960609752e-06,B8,physical source,8.470329472543003e-22
154,0,L2,2e-323,-2e-323,B9,physical source,4e-323
154,1,L2,1.9079112768360105e-05,-1.9079112768360105e-05,B9,physical source,3.815822553672021e-05
154,0,L2,2.5667964887625394e-06,-2.5667964887625394e-06,B10,physical source,5.133592977525079e-06
154,1,L2,2.184028451323175e-05,-2.2066581604108717e-05,B10,physical source,4.390686611734047e-05
154,0,L2,0.8150020973787403,-0.8168345095990327,B11,new normalized,1.631836606977773
154,1,L2,0.6723452084910614,-0.6762324622407951,B11,new normalized,1.3485776707318564
154,0,L2,1.1607916542275132e-14,-1.1607916542275132e-14,B12,new normalized,2.3215833084550264e-14
154,1,L2,9.609841274607266e-15,-9.609841274607266e-15,B12,new normalized,1.9219682549214532e-14
154,0,L2,0.8150020973787521,-0.8168345095990445,B13,new normalized,1.6318366069777965
154,1,L2,0.6723452084910712,-0.6762324622408049,B13,new normalized,1.348577670731876
154,0,L2,0.8149696224549903,-0.816801961660198,B14,new normalized,1.6317715841151883
154,1,L2,0.6688757728924324,-0.6727429676362121,B14,new normalized,1.3416187405286446
154,0,L2,0.08443013574591515,-0.08461996447519003,B15,endpoint physical,0.16905010022110517
154,1,L2,0.04098313268133679,-0.04122008214446884,B15,endpoint physical,0.08220321482580563
154,0,L2,8.119816120736185e-05,-8.119816120736185e-05,B16,tube physical,0.0001623963224147237
154,1,L2,0.0003645650149005131,-0.00036962187791260957,B16,tube physical,0.0007341868928131226
155,0,L2,0.11775012201180698,-0.18319803833980092,A0,old normalized,0.3009481603516079
155,1,L2,0.19813663256880007,-0.327257032363787,A0,old normalized,0.5253936649325871
155,0,L2,0.8142608050413642,-0.816093144246572,A1,old normalized,1.6303539492879362
155,1,L2,0.6639920918493539,-0.6678592865931336,A1,old normalized,1.3318513784424875
155,0,L2,0.0007088174136259678,-0.0007088174136259678,A2,old normalized,0.0014176348272519357
