absolute_time,analytic_reference_status,h,lower,requested_horizon,sampled_trajectory_status,state_index,step_index,system,tool,tool_variant,upper,width
1.9900000000000015,passed,0.01,-0.7867940234666542,4.0,passed,1,199,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7867940234666542,1.5735880469333083
2.0000000000000013,passed,0.01,-0.7947619637013209,4.0,passed,0,200,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7947619637013209,1.5895239274026418
2.0000000000000013,passed,0.01,-0.7947619637013209,4.0,passed,1,200,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7947619637013209,1.5895239274026418
2.010000000000001,passed,0.01,-0.8028095833383342,4.0,passed,0,201,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8028095833383342,1.6056191666766684
2.010000000000001,passed,0.01,-0.8028095833383342,4.0,passed,1,201,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8028095833383342,1.6056191666766684
2.020000000000001,passed,0.01,-0.8109376791717177,4.0,passed,0,202,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8109376791717177,1.6218753583434353
2.020000000000001,passed,0.01,-0.8109376791717177,4.0,passed,1,202,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8109376791717177,1.6218753583434353
2.0300000000000007,passed,0.01,-0.819147055963435,4.0,passed,0,203,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.819147055963435,1.63829411192687
2.0300000000000007,passed,0.01,-0.819147055963435,4.0,passed,1,203,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.819147055963435,1.63829411192687
2.0400000000000005,passed,0.01,-0.8274385265230694,4.0,passed,0,204,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8274385265230694,1.6548770530461387
2.0400000000000005,passed,0.01,-0.8274385265230694,4.0,passed,1,204,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8274385265230694,1.6548770530461387
2.0500000000000003,passed,0.01,-0.8358129117883002,4.0,passed,0,205,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8358129117883002,1.6716258235766004
2.0500000000000003,passed,0.01,-0.8358129117883002,4.0,passed,1,205,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8358129117883002,1.6716258235766004
2.06,passed,0.01,-0.8442710409061833,4.0,passed,0,206,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8442710409061833,1.6885420818123666
2.06,passed,0.01,-0.8442710409061833,4.0,passed,1,206,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8442710409061833,1.6885420818123666
2.07,passed,0.01,-0.8528137513152453,4.0,passed,0,207,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8528137513152453,1.7056275026304906
2.07,passed,0.01,-0.8528137513152453,4.0,passed,1,207,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8528137513152453,1.7056275026304906
2.0799999999999996,passed,0.01,-0.8614418888283978,4.0,passed,0,208,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8614418888283978,1.7228837776567956
2.0799999999999996,passed,0.01,-0.8614418888283978,4.0,passed,1,208,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8614418888283978,1.7228837776567956
2.0899999999999994,passed,0.01,-0.8701563077166818,4.0,passed,0,209,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8701563077166818,1.7403126154333637
2.0899999999999994,passed,0.01,-0.8701563077166818,4.0,passed,1,209,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8701563077166818,1.7403126154333637
2.099999999999999,passed,0.01,-0.8789578707938488,4.0,passed,0,210,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8789578707938488,1.7579157415876976
2.099999999999999,passed,0.01,-0.8789578707938488,4.0,passed,1,210,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8789578707938488,1.7579157415876976
2.109999999999999,passed,0.01,-0.8878474495017874,4.0,passed,0,211,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8878474495017874,1.7756948990035748
2.109999999999999,passed,0.01,-0.8878474495017874,4.0,passed,1,211,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8878474495017874,1.7756948990035748
2.1199999999999988,passed,0.01,-0.8968259239968054,4.0,passed,0,212,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8968259239968054,1.7936518479936108
2.1199999999999988,passed,0.01,-0.8968259239968054,4.0,passed,1,212,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.8968259239968054,1.7936518479936108
2.1299999999999986,passed,0.01,-0.9058941832367736,4.0,passed,0,213,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9058941832367736,1.8117883664735472
2.1299999999999986,passed,0.01,-0.9058941832367736,4.0,passed,1,213,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9058941832367736,1.8117883664735472
2.1399999999999983,passed,0.01,-0.9150531250691415,4.0,passed,0,214,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9150531250691415,1.830106250138283
2.1399999999999983,passed,0.01,-0.9150531250691415,4.0,passed,1,214,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9150531250691415,1.830106250138283
2.149999999999998,passed,0.01,-0.9243036563198329,4.0,passed,0,215,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9243036563198329,1.8486073126396658
2.149999999999998,passed,0.01,-0.9243036563198329,4.0,passed,1,215,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9243036563198329,1.8486073126396658
2.159999999999998,passed,0.01,-0.9336466928830314,4.0,passed,0,216,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9336466928830314,1.8672933857660627
2.159999999999998,passed,0.01,-0.9336466928830314,4.0,passed,1,216,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9336466928830314,1.8672933857660627
2.1699999999999977,passed,0.01,-0.9430831598118619,4.0,passed,0,217,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9430831598118619,1.8861663196237237
2.1699999999999977,passed,0.01,-0.9430831598118619,4.0,passed,1,217,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9430831598118619,1.8861663196237237
2.1799999999999975,passed,0.01,-0.9526139914099806,4.0,passed,0,218,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9526139914099806,1.9052279828199612
2.1799999999999975,passed,0.01,-0.9526139914099806,4.0,passed,1,218,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9526139914099806,1.9052279828199612
2.1899999999999973,passed,0.01,-0.9622401313240806,4.0,passed,0,219,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9622401313240806,1.9244802626481612
2.1899999999999973,passed,0.01,-0.9622401313240806,4.0,passed,1,219,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9622401313240806,1.9244802626481612
2.199999999999997,passed,0.01,-0.9719625326373216,4.0,passed,0,220,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9719625326373216,1.9439250652746431
2.199999999999997,passed,0.01,-0.9719625326373216,4.0,passed,1,220,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.9719625326373216,1.9439250652746431
2.209999999999997,passed,0.01,-0.981782157963695,4.0,passed,0,221,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.981782157963695,1.96356431592739
2.209999999999997,passed,0.01,-0.981782157963695,4.0,passed,1,221,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.981782157963695,1.96356431592739
2.2199999999999966,passed,0.01,-0.991699979543332,4.0,passed,0,222,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.991699979543332,1.983399959086664
2.2199999999999966,passed,0.01,-0.991699979543332,4.0,passed,1,222,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.991699979543332,1.983399959086664
0.005,not_available,0.005,1.1117152441365046,1.0,passed,0,1,van_der_pol,flowstar,flowstar_stock,1.4122183857474988,0.30050314161099423
0.005,not_available,0.005,2.331247735345012,1.0,passed,1,1,van_der_pol,flowstar,flowstar_stock,2.4420948039513157,0.11084706860630389
0.01,not_available,0.005,1.1233357087267393,1.0,passed,0,2,van_der_pol,flowstar,flowstar_stock,1.424396358925891,0.30106065019915174
0.01,not_available,0.005,2.3121001896519395,1.0,passed,1,2,van_der_pol,flowstar,flowstar_stock,2.4338268553742464,0.12172666572230684
0.015,not_available,0.005,1.134859425606163,1.0,passed,0,3,van_der_pol,flowstar,flowstar_stock,1.4365321181109694,0.30167269250480633
0.015,not_available,0.005,2.2925634751842447,1.0,passed,1,3,van_der_pol,flowstar,flowstar_stock,2.425198633844839,0.13263515866059405
0.02,not_available,0.005,1.1462844587293053,1.0,passed,0,4,van_der_pol,flowstar,flowstar_stock,1.4486238742428983,0.302339415513593
0.02,not_available,0.005,2.2726440274295765,1.0,passed,1,4,van_der_pol,flowstar,flowstar_stock,2.4162129010462663,0.1435688736166898
0.025,not_available,0.005,1.1576089045765703,1.0,passed,0,5,van_der_pol,flowstar,flowstar_stock,1.4606698532245024,0.3030609486479321
0.025,not_available,0.005,2.252348593520368,1.0,passed,1,5,van_der_pol,flowstar,flowstar_stock,2.4068727034910644,0.15452410997069643
0.030000000000000002,not_available,0.005,1.1688308940967773,1.0,passed,0,6,van_der_pol,flowstar,flowstar_stock,1.47266829693792,0.3038374028411426
0.030000000000000002,not_available,0.005,2.2316842275471434,1.0,passed,1,6,van_der_pol,flowstar,flowstar_stock,2.397181367205791,0.16549713965864754
0.035,not_available,0.005,1.179948594229257,1.0,passed,0,7,van_der_pol,flowstar,flowstar_stock,1.48461746462861,0.3046688703993532
0.035,not_available,0.005,2.210658283446446,1.0,passed,1,7,van_der_pol,flowstar,flowstar_stock,2.3871424937444297,0.17648421029798378
0.04,not_available,0.005,1.1909602093890594,1.0,passed,0,8,van_der_pol,flowstar,flowstar_stock,1.496515634268025,0.3055554248789656
0.04,not_available,0.005,2.1892784073262517,1.0,passed,1,8,van_der_pol,flowstar,flowstar_stock,2.3767599556839785,0.1874815483577268
0.045,not_available,0.005,1.2018639829125015,1.0,passed,0,9,van_der_pol,flowstar,flowstar_stock,1.5083611038923848,0.30649712097988324
0.045,not_available,0.005,2.167552529244249,1.0,passed,1,9,van_der_pol,flowstar,flowstar_stock,2.366037891612916,0.19848536236866687
0.049999999999999996,not_available,0.005,1.2126581984603448,1.0,passed,0,10,van_der_pol,flowstar,flowstar_stock,1.520152192915054,0.30749399445470926
0.049999999999999996,not_available,0.005,2.145488854456198,1.0,passed,1,10,van_der_pol,flowstar,flowstar_stock,2.3549807006249566,0.2094918461687585
0.05499999999999999,not_available,0.005,1.2233411813760044,1.0,passed,0,11,van_der_pol,flowstar,flowstar_stock,1.5318872434100845,0.3085460620340801
0.05499999999999999,not_available,0.005,2.1230958541533553,1.0,passed,1,11,van_der_pol,flowstar,flowstar_stock,2.3435930363321615,0.2204971821788062
0.05999999999999999,not_available,0.005,1.2339112999962678,1.0,passed,0,12,van_der_pol,flowstar,flowstar_stock,1.5435646213645633,0.3096533213682955
0.05999999999999999,not_available,0.005,2.1003822557096155,1.0,passed,1,12,van_der_pol,flowstar,flowstar_stock,2.331879800413072,0.23149754470345663
0.06499999999999999,not_available,0.005,1.2443669669121304,1.0,passed,0,13,van_der_pol,flowstar,flowstar_stock,1.5551827178974869,0.3108157509853564
0.06499999999999999,not_available,0.005,2.0773570324606845,1.0,passed,1,13,van_der_pol,flowstar,flowstar_stock,2.3198461357130693,0.24248910325238482
0.06999999999999999,not_available,0.005,1.2547066401774523,1.0,passed,0,14,van_der_pol,flowstar,flowstar_stock,1.5667399504429746,0.3120333102655224
0.06999999999999999,not_available,0.005,2.0540293930391083,1.0,passed,1,14,van_der_pol,flowstar,flowstar_stock,2.307497418915619,0.25346802587651096
0.075,not_available,0.005,1.2649288244632737,1.0,passed,0,15,van_der_pol,flowstar,flowstar_stock,1.5782347638957293,0.31330593943245555
0.075,not_available,0.005,2.0304087702904328,1.0,passed,1,15,van_der_pol,flowstar,flowstar_stock,2.294839252804442,0.26443048251400914
0.08,not_available,0.005,1.2750320721557542,1.0,passed,0,16,van_der_pol,flowstar,flowstar_stock,1.5896656317167566,0.31463355956100236
0.08,not_available,0.005,2.006504809797118,1.0,passed,1,16,van_der_pol,flowstar,flowstar_stock,2.281877458137929,0.2753726483408112
0.085,not_available,0.005,1.2850149843958343,1.0,passed,0,17,van_der_pol,flowstar,flowstar_stock,1.6010310569974686,0.31601607260163433
0.085,not_available,0.005,1.982327358038069,1.0,passed,1,17,van_der_pol,flowstar,flowstar_stock,2.2686180651583303,0.2862907071202614
0.09000000000000001,not_available,0.005,1.2948762120588622,1.0,passed,0,18,van_der_pol,flowstar,flowstar_stock,1.6123295734804068,0.3174533614215447
0.09000000000000001,not_available,0.005,1.9578864502127669,1.0,passed,1,18,van_der_pol,flowstar,flowstar_stock,2.2550673047593213,0.2971808545465544
0.09500000000000001,not_available,0.005,1.304614456672576,1.0,passed,0,19,van_der_pol,flowstar,flowstar_stock,1.623559746534944,0.31894528986236814
0.09500000000000001,not_available,0.005,1.9331922977599945,1.0,passed,1,19,van_der_pol,flowstar,flowstar_stock,2.2412315993365404,0.3080393015765459
0.10000000000000002,not_available,0.005,1.3142284712719812,1.0,passed,0,20,van_der_pol,flowstar,flowstar_stock,1.6347201740864519,0.3204917028144707
0.10000000000000002,not_available,0.005,1.908255275602035,1.0,passed,1,20,van_der_pol,flowstar,flowstar_stock,2.227117553346572,0.3188622777445369
0.10500000000000002,not_available,0.005,1.3237170611898244,1.0,passed,0,21,van_der_pol,flowstar,flowstar_stock,1.6458094874975462,0.32209242630772184
0.10500000000000002,not_available,0.005,1.883085909145978,1.0,passed,1,21,van_der_pol,flowstar,flowstar_stock,2.212731943600603,0.32964603445462526
0.005,not_available,0.005,1.1107174999999998,1.0,passed,0,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4132175,0.3025000000000002
0.005,not_available,0.005,2.33069890625,1.0,passed,1,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.442917656250001,0.11221875000000114
0.01,not_available,0.005,1.121337540789754,1.0,passed,0,2,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4263986345397544,0.30506109375000046
0.01,not_available,0.005,2.3109818956140593,1.0,passed,1,2,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.435492188096611,0.12451029248255185
0.015,not_available,0.005,1.1318580530491102,1.0,passed,0,3,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.439541698261524,0.30768364521241365
0.015,not_available,0.005,2.2908552958916375,1.0,passed,1,3,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.427725785528088,0.13687048963645054
0.02,not_available,0.005,1.1422769998582756,1.0,passed,0,4,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4526449975188718,0.3103679976605962
0.02,not_available,0.005,2.2703257899133304,1.0,passed,1,4,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.419620888800162,0.14929509888683157
0.025,not_available,0.005,1.1525923784627823,1.0,passed,0,5,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4657068516178131,0.3131144731550308
0.025,not_available,0.005,2.249400409815775,1.0,passed,1,5,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.411180185441831,0.16177977562605594
0.030000000000000002,not_available,0.005,1.162802222008417,1.0,passed,0,6,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4787255940415784,0.31592337203316134
0.030000000000000002,not_available,0.005,2.2280865306542497,1.0,passed,1,6,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.402406606801346,0.17432007614709644
0.035,not_available,0.005,1.1729046012428224,1.0,passed,0,7,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4916995736567198,0.3187949724138974
0.035,not_available,0.005,2.2063918633628448,1.0,passed,1,7,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.393303324140722,0.18691146077787746
0.04,not_available,0.005,1.1828976261805322,1.0,passed,0,8,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.5046271558983195,0.32172952971778734
0.04,not_available,0.005,2.184324447074221,1.0,passed,1,8,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.383873744288659,0.19954929721443815
0.045,not_available,0.005,1.192779447728271,1.0,passed,0,9,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.517506723932131,0.32472727620386
0.045,not_available,0.005,2.161892640813104,1.0,passed,1,9,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.3741215048632673,0.2122288640501635
0.049999999999999996,not_available,0.005,1.2025482592674157,1.0,passed,0,10,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.5303366797915268,0.32778842052411106
0.049999999999999996,not_available,0.005,2.1391051145797135,1.0,passed,1,10,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.364050469077461,0.22494535449774755
0.05499999999999999,not_available,0.005,1.2122022981906129,1.0,passed,0,11,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.543115445487213,0.33091314729660004
0.05499999999999999,not_available,0.005,2.1159708398413812,1.0,passed,1,11,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.3536647201412935,0.23769388029991223
0.05999999999999999,not_available,0.005,1.221739847389631,1.0,passed,0,12,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.5558414640877312,0.3341016166981001
