system,h,horizon,step_index,time,state_index,interval_kind,lower,upper,proof
harmonic,0.05,5.0,33,1.6500000000000001,1,endpoint,-0.1075985917260653,0.1075985917260653,closed_form_exact_interval_hull
harmonic,0.05,5.0,34,1.7000000000000002,0,endpoint,-0.11205093047479935,0.11205093047479935,closed_form_exact_interval_hull
harmonic,0.05,5.0,34,1.7000000000000002,1,endpoint,-0.11205093047479935,0.11205093047479935,closed_form_exact_interval_hull
harmonic,0.05,5.0,35,1.75,0,endpoint,-0.11622320025234291,0.11622320025234291,closed_form_exact_interval_hull
harmonic,0.05,5.0,35,1.75,1,endpoint,-0.11622320025234291,0.11622320025234291,closed_form_exact_interval_hull
harmonic,0.05,5.0,36,1.8,0,endpoint,-0.12010497255712822,0.12010497255712822,closed_form_exact_interval_hull
harmonic,0.05,5.0,36,1.8,1,endpoint,-0.12010497255712822,0.12010497255712822,closed_form_exact_interval_hull
harmonic,0.05,5.0,37,1.85,0,endpoint,-0.12368654497998129,0.12368654497998129,closed_form_exact_interval_hull
harmonic,0.05,5.0,37,1.85,1,endpoint,-0.12368654497998129,0.12368654497998129,closed_form_exact_interval_hull
harmonic,0.05,5.0,38,1.9000000000000001,0,endpoint,-0.1269589654550918,0.1269589654550918,closed_form_exact_interval_hull
harmonic,0.05,5.0,38,1.9000000000000001,1,endpoint,-0.1269589654550918,0.1269589654550918,closed_form_exact_interval_hull
harmonic,0.05,5.0,39,1.9500000000000002,0,endpoint,-0.12991405463551564,0.12991405463551564,closed_form_exact_interval_hull
harmonic,0.05,5.0,39,1.9500000000000002,1,endpoint,-0.12991405463551564,0.12991405463551564,closed_form_exact_interval_hull
harmonic,0.05,5.0,40,2.0,0,endpoint,-0.13254442633728242,0.13254442633728242,closed_form_exact_interval_hull
harmonic,0.05,5.0,40,2.0,1,endpoint,-0.13254442633728242,0.13254442633728242,closed_form_exact_interval_hull
harmonic,0.05,5.0,41,2.0500000000000003,0,endpoint,-0.13484350600100886,0.13484350600100886,closed_form_exact_interval_hull
harmonic,0.05,5.0,41,2.0500000000000003,1,endpoint,-0.13484350600100886,0.13484350600100886,closed_form_exact_interval_hull
harmonic,0.05,5.0,42,2.1,0,endpoint,-0.13680554712487314,0.13680554712487314,closed_form_exact_interval_hull
harmonic,0.05,5.0,42,2.1,1,endpoint,-0.13680554712487314,0.13680554712487314,closed_form_exact_interval_hull
harmonic,0.05,5.0,43,2.15,0,endpoint,-0.13842564562787688,0.13842564562787688,closed_form_exact_interval_hull
harmonic,0.05,5.0,43,2.15,1,endpoint,-0.13842564562787688,0.13842564562787688,closed_form_exact_interval_hull
harmonic,0.05,5.0,44,2.2,0,endpoint,-0.1396997521074936,0.1396997521074936,closed_form_exact_interval_hull
harmonic,0.05,5.0,44,2.2,1,endpoint,-0.1396997521074936,0.1396997521074936,closed_form_exact_interval_hull
harmonic,0.05,5.0,45,2.25,0,endpoint,-0.14062468196106603,0.14062468196106603,closed_form_exact_interval_hull
harmonic,0.05,5.0,45,2.25,1,endpoint,-0.14062468196106603,0.14062468196106603,closed_form_exact_interval_hull
harmonic,0.05,5.0,46,2.3000000000000003,0,endpoint,-0.14119812334565446,0.14119812334565446,closed_form_exact_interval_hull
harmonic,0.05,5.0,46,2.3000000000000003,1,endpoint,-0.14119812334565446,0.14119812334565446,closed_form_exact_interval_hull
harmonic,0.05,5.0,47,2.35,0,endpoint,-0.14141864295643986,0.14141864295643986,closed_form_exact_interval_hull
harmonic,0.05,5.0,47,2.35,1,endpoint,-0.14141864295643986,0.14141864295643986,closed_form_exact_interval_hull
harmonic,0.05,5.0,48,2.4000000000000004,0,endpoint,-0.14128568960923965,0.14128568960923965,closed_form_exact_interval_hull
harmonic,0.05,5.0,48,2.4000000000000004,1,endpoint,-0.14128568960923965,0.14128568960923965,closed_form_exact_interval_hull
harmonic,0.05,5.0,49,2.45,0,endpoint,-0.14079959561818112,0.14079959561818112,closed_form_exact_interval_hull
harmonic,0.05,5.0,49,2.45,1,endpoint,-0.14079959561818112,0.14079959561818112,closed_form_exact_interval_hull
harmonic,0.05,5.0,50,2.5,0,endpoint,-0.139961575965089,0.139961575965089,closed_form_exact_interval_hull
harmonic,0.05,5.0,50,2.5,1,endpoint,-0.139961575965089,0.139961575965089,closed_form_exact_interval_hull
harmonic,0.05,5.0,51,2.5500000000000003,0,endpoint,-0.1387737252626639,0.1387737252626639,closed_form_exact_interval_hull
harmonic,0.05,5.0,51,2.5500000000000003,1,endpoint,-0.1387737252626639,0.1387737252626639,closed_form_exact_interval_hull
harmonic,0.05,5.0,52,2.6,0,endpoint,-0.13723901251904114,0.13723901251904114,closed_form_exact_interval_hull
harmonic,0.05,5.0,52,2.6,1,endpoint,-0.13723901251904114,0.13723901251904114,closed_form_exact_interval_hull
harmonic,0.05,5.0,53,2.6500000000000004,0,endpoint,-0.13536127371681683,0.13536127371681683,closed_form_exact_interval_hull
harmonic,0.05,5.0,53,2.6500000000000004,1,endpoint,-0.13536127371681683,0.13536127371681683,closed_form_exact_interval_hull
harmonic,0.05,5.0,54,2.7,0,endpoint,-0.1331452022250891,0.1331452022250891,closed_form_exact_interval_hull
harmonic,0.05,5.0,54,2.7,1,endpoint,-0.1331452022250891,0.1331452022250891,closed_form_exact_interval_hull
harmonic,0.05,5.0,55,2.75,0,endpoint,-0.13059633706847953,0.13059633706847953,closed_form_exact_interval_hull
harmonic,0.05,5.0,55,2.75,1,endpoint,-0.13059633706847953,0.13059633706847953,closed_form_exact_interval_hull
harmonic,0.05,5.0,56,2.8000000000000003,0,endpoint,-0.1277210490824563,0.1277210490824563,closed_form_exact_interval_hull
harmonic,0.05,5.0,56,2.8000000000000003,1,endpoint,-0.1277210490824563,0.1277210490824563,closed_form_exact_interval_hull
harmonic,0.05,5.0,57,2.85,0,endpoint,-0.12452652498956349,0.12452652498956349,closed_form_exact_interval_hull
harmonic,0.05,5.0,57,2.85,1,endpoint,-0.12452652498956349,0.12452652498956349,closed_form_exact_interval_hull
harmonic,0.05,5.0,58,2.9000000000000004,0,endpoint,-0.12102074943635728,0.12102074943635728,closed_form_exact_interval_hull
harmonic,0.05,5.0,58,2.9000000000000004,1,endpoint,-0.12102074943635728,0.12102074943635728,closed_form_exact_interval_hull
harmonic,0.05,5.0,59,2.95,0,endpoint,-0.11721248503594812,0.11721248503594812,closed_form_exact_interval_hull
harmonic,0.05,5.0,59,2.95,1,endpoint,-0.11721248503594812,0.11721248503594812,closed_form_exact_interval_hull
harmonic,0.05,5.0,60,3.0,0,endpoint,-0.11311125046603127,0.11311125046603127,closed_form_exact_interval_hull
harmonic,0.05,5.0,60,3.0,1,endpoint,-0.11311125046603127,0.11311125046603127,closed_form_exact_interval_hull
harmonic,0.05,5.0,61,3.0500000000000003,0,endpoint,-0.10872729667714981,0.10872729667714981,closed_form_exact_interval_hull
harmonic,0.05,5.0,61,3.0500000000000003,1,endpoint,-0.10872729667714981,0.10872729667714981,closed_form_exact_interval_hull
harmonic,0.05,5.0,62,3.1,0,endpoint,-0.10407158127065701,0.10407158127065701,closed_form_exact_interval_hull
harmonic,0.05,5.0,62,3.1,1,endpoint,-0.10407158127065701,0.10407158127065701,closed_form_exact_interval_hull
harmonic,0.05,5.0,63,3.1500000000000004,0,endpoint,-0.10083719058384912,0.10083719058384912,closed_form_exact_interval_hull
harmonic,0.05,5.0,63,3.1500000000000004,1,endpoint,-0.10083719058384912,0.10083719058384912,closed_form_exact_interval_hull
harmonic,0.05,5.0,64,3.2,0,endpoint,-0.10566689192223333,0.10566689192223333,closed_form_exact_interval_hull
harmonic,0.05,5.0,64,3.2,1,endpoint,-0.10566689192223333,0.10566689192223333,closed_form_exact_interval_hull
harmonic,0.05,5.0,65,3.25,0,endpoint,-0.11023248106106547,0.11023248106106547,closed_form_exact_interval_hull
harmonic,0.05,5.0,65,3.25,1,endpoint,-0.11023248106106547,0.11023248106106547,closed_form_exact_interval_hull
harmonic,0.05,5.0,66,3.3000000000000003,0,endpoint,-0.11452254640521137,0.11452254640521137,closed_form_exact_interval_hull
harmonic,0.05,5.0,66,3.3000000000000003,1,endpoint,-0.11452254640521137,0.11452254640521137,closed_form_exact_interval_hull
harmonic,0.05,5.0,67,3.35,0,endpoint,-0.1185263650255334,0.1185263650255334,closed_form_exact_interval_hull
harmonic,0.05,5.0,67,3.35,1,endpoint,-0.1185263650255334,0.1185263650255334,closed_form_exact_interval_hull
harmonic,0.05,5.0,68,3.4000000000000004,0,endpoint,-0.12223392946062926,0.12223392946062926,closed_form_exact_interval_hull
harmonic,0.05,5.0,68,3.4000000000000004,1,endpoint,-0.12223392946062926,0.12223392946062926,closed_form_exact_interval_hull
harmonic,0.05,5.0,69,3.45,0,endpoint,-0.1256359727302734,0.1256359727302734,closed_form_exact_interval_hull
harmonic,0.05,5.0,69,3.45,1,endpoint,-0.1256359727302734,0.1256359727302734,closed_form_exact_interval_hull
harmonic,0.05,5.0,70,3.5,0,endpoint,-0.12872399149804165,0.12872399149804165,closed_form_exact_interval_hull
harmonic,0.05,5.0,70,3.5,1,endpoint,-0.12872399149804165,0.12872399149804165,closed_form_exact_interval_hull
harmonic,0.05,5.0,71,3.5500000000000003,0,endpoint,-0.13149026732522362,0.13149026732522362,closed_form_exact_interval_hull
harmonic,0.05,5.0,71,3.5500000000000003,1,endpoint,-0.13149026732522362,0.13149026732522362,closed_form_exact_interval_hull
harmonic,0.05,5.0,72,3.6,0,endpoint,-0.13392788596289995,0.13392788596289995,closed_form_exact_interval_hull
harmonic,0.05,5.0,72,3.6,1,endpoint,-0.13392788596289995,0.13392788596289995,closed_form_exact_interval_hull
harmonic,0.05,5.0,73,3.6500000000000004,0,endpoint,-0.13603075463396375,0.13603075463396375,closed_form_exact_interval_hull
harmonic,0.05,5.0,73,3.6500000000000004,1,endpoint,-0.13603075463396375,0.13603075463396375,closed_form_exact_interval_hull
harmonic,0.05,5.0,74,3.7,0,endpoint,-0.13779361726189016,0.13779361726189016,closed_form_exact_interval_hull
harmonic,0.05,5.0,74,3.7,1,endpoint,-0.13779361726189016,0.13779361726189016,closed_form_exact_interval_hull
harmonic,0.05,5.0,75,3.75,0,endpoint,-0.13921206760819047,0.13921206760819047,closed_form_exact_interval_hull
harmonic,0.05,5.0,75,3.75,1,endpoint,-0.13921206760819047,0.13921206760819047,closed_form_exact_interval_hull
harmonic,0.05,5.0,76,3.8000000000000003,0,endpoint,-0.14028256028571356,0.14028256028571356,closed_form_exact_interval_hull
harmonic,0.05,5.0,76,3.8000000000000003,1,endpoint,-0.14028256028571356,0.14028256028571356,closed_form_exact_interval_hull
harmonic,0.05,5.0,77,3.85,0,endpoint,-0.14100241962026752,0.14100241962026752,closed_form_exact_interval_hull
harmonic,0.05,5.0,77,3.85,1,endpoint,-0.14100241962026752,0.14100241962026752,closed_form_exact_interval_hull
harmonic,0.05,5.0,78,3.9000000000000004,0,endpoint,-0.1413698463384114,0.1413698463384114,closed_form_exact_interval_hull
harmonic,0.05,5.0,78,3.9000000000000004,1,endpoint,-0.1413698463384114,0.1413698463384114,closed_form_exact_interval_hull
harmonic,0.05,5.0,79,3.95,0,endpoint,-0.141383922064702,0.141383922064702,closed_form_exact_interval_hull
harmonic,0.05,5.0,79,3.95,1,endpoint,-0.141383922064702,0.141383922064702,closed_form_exact_interval_hull
harmonic,0.05,5.0,80,4.0,0,endpoint,-0.14104461161715404,0.14104461161715404,closed_form_exact_interval_hull
harmonic,0.05,5.0,80,4.0,1,endpoint,-0.14104461161715404,0.14104461161715404,closed_form_exact_interval_hull
harmonic,0.05,5.0,81,4.05,0,endpoint,-0.14035276309517694,0.14035276309517694,closed_form_exact_interval_hull
harmonic,0.05,5.0,81,4.05,1,endpoint,-0.14035276309517694,0.14035276309517694,closed_form_exact_interval_hull
harmonic,0.05,5.0,82,4.1000000000000005,0,endpoint,-0.13931010575976793,0.13931010575976793,closed_form_exact_interval_hull
harmonic,0.05,5.0,82,4.1000000000000005,1,endpoint,-0.13931010575976793,0.13931010575976793,closed_form_exact_interval_hull
harmonic,0.05,5.0,83,4.15,0,endpoint,-0.1379192457112601,0.1379192457112601,closed_form_exact_interval_hull
harmonic,0.05,5.0,83,4.15,1,endpoint,-0.1379192457112601,0.1379192457112601,closed_form_exact_interval_hull
harmonic,0.05,5.0,84,4.2,0,endpoint,-0.13618365937542876,0.13618365937542876,closed_form_exact_interval_hull
harmonic,0.05,5.0,84,4.2,1,endpoint,-0.13618365937542876,0.13618365937542876,closed_form_exact_interval_hull
harmonic,0.05,5.0,85,4.25,0,endpoint,-0.13410768481423763,0.13410768481423763,closed_form_exact_interval_hull
harmonic,0.05,5.0,85,4.25,1,endpoint,-0.13410768481423763,0.13410768481423763,closed_form_exact_interval_hull
harmonic,0.05,5.0,86,4.3,0,endpoint,-0.13169651088294304,0.13169651088294304,closed_form_exact_interval_hull
harmonic,0.05,5.0,86,4.3,1,endpoint,-0.13169651088294304,0.13169651088294304,closed_form_exact_interval_hull
harmonic,0.05,5.0,87,4.3500000000000005,0,endpoint,-0.12895616426065806,0.12895616426065806,closed_form_exact_interval_hull
harmonic,0.05,5.0,87,4.3500000000000005,1,endpoint,-0.12895616426065806,0.12895616426065806,closed_form_exact_interval_hull
harmonic,0.05,5.0,88,4.4,0,endpoint,-0.12589349438679354,0.12589349438679354,closed_form_exact_interval_hull
harmonic,0.05,5.0,88,4.4,1,endpoint,-0.12589349438679354,0.12589349438679354,closed_form_exact_interval_hull
harmonic,0.05,5.0,89,4.45,0,endpoint,-0.1225161563410265,0.1225161563410265,closed_form_exact_interval_hull
harmonic,0.05,5.0,89,4.45,1,endpoint,-0.1225161563410265,0.1225161563410265,closed_form_exact_interval_hull
harmonic,0.05,5.0,90,4.5,0,endpoint,-0.11883259170958768,0.11883259170958768,closed_form_exact_interval_hull
harmonic,0.05,5.0,90,4.5,1,endpoint,-0.11883259170958768,0.11883259170958768,closed_form_exact_interval_hull
harmonic,0.05,5.0,91,4.55,0,endpoint,-0.11485200748569231,0.11485200748569231,closed_form_exact_interval_hull
harmonic,0.05,5.0,91,4.55,1,endpoint,-0.11485200748569231,0.11485200748569231,closed_form_exact_interval_hull
harmonic,0.05,5.0,92,4.6000000000000005,0,endpoint,-0.11058435305685185,0.11058435305685185,closed_form_exact_interval_hull
harmonic,0.05,5.0,92,4.6000000000000005,1,endpoint,-0.11058435305685185,0.11058435305685185,closed_form_exact_interval_hull
harmonic,0.05,5.0,93,4.65,0,endpoint,-0.10604029533658713,0.10604029533658713,closed_form_exact_interval_hull
harmonic,0.05,5.0,93,4.65,1,endpoint,-0.10604029533658713,0.10604029533658713,closed_form_exact_interval_hull
harmonic,0.05,5.0,94,4.7,0,endpoint,-0.10123119210269915,0.10123119210269915,closed_form_exact_interval_hull
harmonic,0.05,5.0,94,4.7,1,endpoint,-0.10123119210269915,0.10123119210269915,closed_form_exact_interval_hull
harmonic,0.05,5.0,95,4.75,0,endpoint,-0.10368949418633545,0.10368949418633545,closed_form_exact_interval_hull
harmonic,0.05,5.0,95,4.75,1,endpoint,-0.10368949418633545,0.10368949418633545,closed_form_exact_interval_hull
harmonic,0.05,5.0,96,4.800000000000001,0,endpoint,-0.10836635922752878,0.10836635922752878,closed_form_exact_interval_hull
harmonic,0.05,5.0,96,4.800000000000001,1,endpoint,-0.10836635922752878,0.10836635922752878,closed_form_exact_interval_hull
harmonic,0.05,5.0,97,4.8500000000000005,0,endpoint,-0.11277236480676213,0.11277236480676213,closed_form_exact_interval_hull
harmonic,0.05,5.0,97,4.8500000000000005,1,endpoint,-0.11277236480676213,0.11277236480676213,closed_form_exact_interval_hull
harmonic,0.05,5.0,98,4.9,0,endpoint,-0.11689649820469084,0.11689649820469084,closed_form_exact_interval_hull
harmonic,0.05,5.0,98,4.9,1,endpoint,-0.11689649820469084,0.11689649820469084,closed_form_exact_interval_hull
harmonic,0.05,5.0,99,4.95,0,endpoint,-0.12072845123562721,0.12072845123562721,closed_form_exact_interval_hull
harmonic,0.05,5.0,99,4.95,1,endpoint,-0.12072845123562721,0.12072845123562721,closed_form_exact_interval_hull
harmonic,0.05,5.0,100,5.0,0,endpoint,-0.12425864601263648,0.12425864601263648,closed_form_exact_interval_hull
harmonic,0.05,5.0,100,5.0,1,endpoint,-0.12425864601263648,0.12425864601263648,closed_form_exact_interval_hull
harmonic,0.05,10.0,0,0.0,0,endpoint,-0.1,0.1,closed_form_exact_interval_hull
harmonic,0.05,10.0,0,0.0,1,endpoint,-0.1,0.1,closed_form_exact_interval_hull
harmonic,0.05,10.0,1,0.05,0,endpoint,-0.10487294296656446,0.10487294296656446,closed_form_exact_interval_hull
harmonic,0.05,10.0,1,0.05,1,endpoint,-0.10487294296656446,0.10487294296656446,closed_form_exact_interval_hull
harmonic,0.05,10.0,2,0.1,0,endpoint,-0.1094837581924854,0.1094837581924854,closed_form_exact_interval_hull
harmonic,0.05,10.0,2,0.1,1,endpoint,-0.1094837581924854,0.1094837581924854,closed_form_exact_interval_hull
harmonic,0.05,10.0,3,0.15000000000000002,0,endpoint,-0.11382092104096415,0.11382092104096415,closed_form_exact_interval_hull
harmonic,0.05,10.0,3,0.15000000000000002,1,endpoint,-0.11382092104096415,0.11382092104096415,closed_form_exact_interval_hull
harmonic,0.05,10.0,4,0.2,0,endpoint,-0.11787359086363029,0.11787359086363029,closed_form_exact_interval_hull
harmonic,0.05,10.0,4,0.2,1,endpoint,-0.11787359086363029,0.11787359086363029,closed_form_exact_interval_hull
harmonic,0.05,10.0,5,0.25,0,endpoint,-0.12163163809651678,0.12163163809651678,closed_form_exact_interval_hull
harmonic,0.05,10.0,5,0.25,1,endpoint,-0.12163163809651678,0.12163163809651678,closed_form_exact_interval_hull
harmonic,0.05,10.0,6,0.30000000000000004,0,endpoint,-0.12508566957869457,0.12508566957869457,closed_form_exact_interval_hull
harmonic,0.05,10.0,6,0.30000000000000004,1,endpoint,-0.12508566957869457,0.12508566957869457,closed_form_exact_interval_hull
harmonic,0.05,10.0,7,0.35000000000000003,0,endpoint,-0.12822705203028303,0.12822705203028303,closed_form_exact_interval_hull
harmonic,0.05,10.0,7,0.35000000000000003,1,endpoint,-0.12822705203028303,0.12822705203028303,closed_form_exact_interval_hull
harmonic,0.05,10.0,8,0.4,0,endpoint,-0.13104793363115358,0.13104793363115358,closed_form_exact_interval_hull
harmonic,0.05,10.0,8,0.4,1,endpoint,-0.13104793363115358,0.13104793363115358,closed_form_exact_interval_hull
harmonic,0.05,10.0,9,0.45,0,endpoint,-0.1335412636463907,0.1335412636463907,closed_form_exact_interval_hull
harmonic,0.05,10.0,9,0.45,1,endpoint,-0.1335412636463907,0.1335412636463907,closed_form_exact_interval_hull
harmonic,0.05,10.0,10,0.5,0,endpoint,-0.13570081004945758,0.13570081004945758,closed_form_exact_interval_hull
harmonic,0.05,10.0,10,0.5,1,endpoint,-0.13570081004945758,0.13570081004945758,closed_form_exact_interval_hull
harmonic,0.05,10.0,11,0.55,0,endpoint,-0.13752117509901648,0.13752117509901648,closed_form_exact_interval_hull
harmonic,0.05,10.0,11,0.55,1,endpoint,-0.13752117509901648,0.13752117509901648,closed_form_exact_interval_hull
harmonic,0.05,10.0,12,0.6000000000000001,0,endpoint,-0.1389978088304714,0.1389978088304714,closed_form_exact_interval_hull
harmonic,0.05,10.0,12,0.6000000000000001,1,endpoint,-0.1389978088304714,0.1389978088304714,closed_form_exact_interval_hull
harmonic,0.05,10.0,13,0.65,0,endpoint,-0.14012702042850955,0.14012702042850955,closed_form_exact_interval_hull
harmonic,0.05,10.0,13,0.65,1,endpoint,-0.14012702042850955,0.14012702042850955,closed_form_exact_interval_hull
harmonic,0.05,10.0,14,0.7000000000000001,0,endpoint,-0.14090598745221797,0.14090598745221797,closed_form_exact_interval_hull
harmonic,0.05,10.0,14,0.7000000000000001,1,endpoint,-0.14090598745221797,0.14090598745221797,closed_form_exact_interval_hull
harmonic,0.05,10.0,15,0.75,0,endpoint,-0.1413327628897155,0.1413327628897155,closed_form_exact_interval_hull
harmonic,0.05,10.0,15,0.75,1,endpoint,-0.1413327628897155,0.1413327628897155,closed_form_exact_interval_hull
harmonic,0.05,10.0,16,0.8,0,endpoint,-0.14140628002466882,0.14140628002466882,closed_form_exact_interval_hull
harmonic,0.05,10.0,16,0.8,1,endpoint,-0.14140628002466882,0.14140628002466882,closed_form_exact_interval_hull
harmonic,0.05,10.0,17,0.8500000000000001,0,endpoint,-0.14112635510252747,0.14112635510252747,closed_form_exact_interval_hull
harmonic,0.05,10.0,17,0.8500000000000001,1,endpoint,-0.14112635510252747,0.14112635510252747,closed_form_exact_interval_hull
harmonic,0.05,10.0,18,0.9,0,endpoint,-0.1404936877898148,0.1404936877898148,closed_form_exact_interval_hull
harmonic,0.05,10.0,18,0.9,1,endpoint,-0.1404936877898148,0.1404936877898148,closed_form_exact_interval_hull
harmonic,0.05,10.0,19,0.9500000000000001,0,endpoint,-0.13950985942532573,0.13950985942532573,closed_form_exact_interval_hull
harmonic,0.05,10.0,19,0.9500000000000001,1,endpoint,-0.13950985942532573,0.13950985942532573,closed_form_exact_interval_hull
harmonic,0.05,10.0,20,1.0,0,endpoint,-0.13817732906760363,0.13817732906760363,closed_form_exact_interval_hull
harmonic,0.05,10.0,20,1.0,1,endpoint,-0.13817732906760363,0.13817732906760363,closed_form_exact_interval_hull
harmonic,0.05,10.0,21,1.05,0,endpoint,-0.1364994273485744,0.1364994273485744,closed_form_exact_interval_hull
harmonic,0.05,10.0,21,1.05,1,endpoint,-0.1364994273485744,0.1364994273485744,closed_form_exact_interval_hull
harmonic,0.05,10.0,22,1.1,0,endpoint,-0.1344803481487013,0.1344803481487013,closed_form_exact_interval_hull
harmonic,0.05,10.0,22,1.1,1,endpoint,-0.1344803481487013,0.1344803481487013,closed_form_exact_interval_hull
harmonic,0.05,10.0,23,1.1500000000000001,0,endpoint,-0.13212513811446783,0.13212513811446783,closed_form_exact_interval_hull
harmonic,0.05,10.0,23,1.1500000000000001,1,endpoint,-0.13212513811446783,0.13212513811446783,closed_form_exact_interval_hull
harmonic,0.05,10.0,24,1.2000000000000002,0,endpoint,-0.12943968404439,0.12943968404439,closed_form_exact_interval_hull
harmonic,0.05,10.0,24,1.2000000000000002,1,endpoint,-0.12943968404439,0.12943968404439,closed_form_exact_interval_hull
harmonic,0.05,10.0,25,1.25,0,endpoint,-0.12643069817508548,0.12643069817508548,closed_form_exact_interval_hull
harmonic,0.05,10.0,25,1.25,1,endpoint,-0.12643069817508548,0.12643069817508548,closed_form_exact_interval_hull
harmonic,0.05,10.0,26,1.3,0,endpoint,-0.12310570140417804,0.12310570140417804,closed_form_exact_interval_hull
harmonic,0.05,10.0,26,1.3,1,endpoint,-0.12310570140417804,0.12310570140417804,closed_form_exact_interval_hull
harmonic,0.05,10.0,27,1.35,0,endpoint,-0.11947300449197007,0.11947300449197007,closed_form_exact_interval_hull
harmonic,0.05,10.0,27,1.35,1,endpoint,-0.11947300449197007,0.11947300449197007,closed_form_exact_interval_hull
harmonic,0.05,10.0,28,1.4000000000000001,0,endpoint,-0.11554168728887011,0.11554168728887011,closed_form_exact_interval_hull
harmonic,0.05,10.0,28,1.4000000000000001,1,endpoint,-0.11554168728887011,0.11554168728887011,closed_form_exact_interval_hull
harmonic,0.05,10.0,29,1.4500000000000002,0,endpoint,-0.1113215760404955,0.1113215760404955,closed_form_exact_interval_hull
harmonic,0.05,10.0,29,1.4500000000000002,1,endpoint,-0.1113215760404955,0.1113215760404955,closed_form_exact_interval_hull
harmonic,0.05,10.0,30,1.5,0,endpoint,-0.10682321882717574,0.10682321882717574,closed_form_exact_interval_hull
harmonic,0.05,10.0,30,1.5,1,endpoint,-0.10682321882717574,0.10682321882717574,closed_form_exact_interval_hull
harmonic,0.05,10.0,31,1.55,0,endpoint,-0.10205785919924494,0.10205785919924494,closed_form_exact_interval_hull
harmonic,0.05,10.0,31,1.55,1,endpoint,-0.10205785919924494,0.10205785919924494,closed_form_exact_interval_hull
harmonic,0.05,10.0,32,1.6,0,endpoint,-0.1028773125342794,0.1028773125342794,closed_form_exact_interval_hull
harmonic,0.05,10.0,32,1.6,1,endpoint,-0.1028773125342794,0.1028773125342794,closed_form_exact_interval_hull
harmonic,0.05,10.0,33,1.6500000000000001,0,endpoint,-0.1075985917260653,0.1075985917260653,closed_form_exact_interval_hull
harmonic,0.05,10.0,33,1.6500000000000001,1,endpoint,-0.1075985917260653,0.1075985917260653,closed_form_exact_interval_hull
harmonic,0.05,10.0,34,1.7000000000000002,0,endpoint,-0.11205093047479935,0.11205093047479935,closed_form_exact_interval_hull
harmonic,0.05,10.0,34,1.7000000000000002,1,endpoint,-0.11205093047479935,0.11205093047479935,closed_form_exact_interval_hull
harmonic,0.05,10.0,35,1.75,0,endpoint,-0.11622320025234291,0.11622320025234291,closed_form_exact_interval_hull
harmonic,0.05,10.0,35,1.75,1,endpoint,-0.11622320025234291,0.11622320025234291,closed_form_exact_interval_hull
harmonic,0.05,10.0,36,1.8,0,endpoint,-0.12010497255712822,0.12010497255712822,closed_form_exact_interval_hull
harmonic,0.05,10.0,36,1.8,1,endpoint,-0.12010497255712822,0.12010497255712822,closed_form_exact_interval_hull
harmonic,0.05,10.0,37,1.85,0,endpoint,-0.12368654497998129,0.12368654497998129,closed_form_exact_interval_hull
harmonic,0.05,10.0,37,1.85,1,endpoint,-0.12368654497998129,0.12368654497998129,closed_form_exact_interval_hull
harmonic,0.05,10.0,38,1.9000000000000001,0,endpoint,-0.1269589654550918,0.1269589654550918,closed_form_exact_interval_hull
harmonic,0.05,10.0,38,1.9000000000000001,1,endpoint,-0.1269589654550918,0.1269589654550918,closed_form_exact_interval_hull
harmonic,0.05,10.0,39,1.9500000000000002,0,endpoint,-0.12991405463551564,0.12991405463551564,closed_form_exact_interval_hull
harmonic,0.05,10.0,39,1.9500000000000002,1,endpoint,-0.12991405463551564,0.12991405463551564,closed_form_exact_interval_hull
harmonic,0.05,10.0,40,2.0,0,endpoint,-0.13254442633728242,0.13254442633728242,closed_form_exact_interval_hull
harmonic,0.05,10.0,40,2.0,1,endpoint,-0.13254442633728242,0.13254442633728242,closed_form_exact_interval_hull
harmonic,0.05,10.0,41,2.0500000000000003,0,endpoint,-0.13484350600100886,0.13484350600100886,closed_form_exact_interval_hull
harmonic,0.05,10.0,41,2.0500000000000003,1,endpoint,-0.13484350600100886,0.13484350600100886,closed_form_exact_interval_hull
harmonic,0.05,10.0,42,2.1,0,endpoint,-0.13680554712487314,0.13680554712487314,closed_form_exact_interval_hull
harmonic,0.05,10.0,42,2.1,1,endpoint,-0.13680554712487314,0.13680554712487314,closed_form_exact_interval_hull
harmonic,0.05,10.0,43,2.15,0,endpoint,-0.13842564562787688,0.13842564562787688,closed_form_exact_interval_hull
harmonic,0.05,10.0,43,2.15,1,endpoint,-0.13842564562787688,0.13842564562787688,closed_form_exact_interval_hull
harmonic,0.05,10.0,44,2.2,0,endpoint,-0.1396997521074936,0.1396997521074936,closed_form_exact_interval_hull
harmonic,0.05,10.0,44,2.2,1,endpoint,-0.1396997521074936,0.1396997521074936,closed_form_exact_interval_hull
harmonic,0.05,10.0,45,2.25,0,endpoint,-0.14062468196106603,0.14062468196106603,closed_form_exact_interval_hull
harmonic,0.05,10.0,45,2.25,1,endpoint,-0.14062468196106603,0.14062468196106603,closed_form_exact_interval_hull
harmonic,0.05,10.0,46,2.3000000000000003,0,endpoint,-0.14119812334565446,0.14119812334565446,closed_form_exact_interval_hull
harmonic,0.05,10.0,46,2.3000000000000003,1,endpoint,-0.14119812334565446,0.14119812334565446,closed_form_exact_interval_hull
harmonic,0.05,10.0,47,2.35,0,endpoint,-0.14141864295643986,0.14141864295643986,closed_form_exact_interval_hull
