plant,step,t_end_exact,metric,component,optimized_width,flowstar_width,ratio,flowstar_data_origin
van_der_pol,926,2669013283164850805/288230376151711744,endpoint,y,0.16818484389975752,0.1462578646147712,1.1499200015174558,REUSED_MATCHED_REFERENCE
van_der_pol,926,2669013283164850805/288230376151711744,tube,x,0.17256026535239055,0.15160120095085677,1.1382513084993824,REUSED_MATCHED_REFERENCE
van_der_pol,926,2669013283164850805/288230376151711744,tube,y,0.1866679789421215,0.16467223212719295,1.1335728952646917,REUSED_MATCHED_REFERENCE
van_der_pol,927,5343791173852735845/576460752303423488,endpoint,x,0.15697730073226712,0.13579531391440608,1.1559846669761549,REUSED_MATCHED_REFERENCE
van_der_pol,927,5343791173852735845/576460752303423488,endpoint,y,0.17031134645238866,0.14812635638286253,1.1497707134048754,REUSED_MATCHED_REFERENCE
van_der_pol,927,5343791173852735845/576460752303423488,tube,x,0.17443649278947904,0.15325429200787255,1.1382160362629086,REUSED_MATCHED_REFERENCE
van_der_pol,927,5343791173852735845/576460752303423488,tube,y,0.18902842152651522,0.16677048470586842,1.1334644847971926,REUSED_MATCHED_REFERENCE
van_der_pol,928,167173618167992815/18014398509481984,endpoint,x,0.15868936121215976,0.1372818067204169,1.1559387584062082,REUSED_MATCHED_REFERENCE
van_der_pol,928,167173618167992815/18014398509481984,endpoint,y,0.1724130729724047,0.14997401435825597,1.1496196438440769,REUSED_MATCHED_REFERENCE
van_der_pol,928,167173618167992815/18014398509481984,tube,x,0.17633613676529158,0.15492835503295588,1.1381785905348438,REUSED_MATCHED_REFERENCE
van_der_pol,928,167173618167992815/18014398509481984,tube,y,0.19136164051788684,0.1688452290514435,1.1333553313465734,REUSED_MATCHED_REFERENCE
van_der_pol,929,5355320388898804315/576460752303423488,endpoint,x,0.16042229135728664,0.1387867753948956,1.1558903281730601,REUSED_MATCHED_REFERENCE
van_der_pol,929,5355320388898804315/576460752303423488,endpoint,y,0.1744859095644482,0.15179654945824628,1.1494721730314623,REUSED_MATCHED_REFERENCE
van_der_pol,929,5355320388898804315/576460752303423488,tube,x,0.17825890465147914,0.15662314745263667,1.13813895040888,REUSED_MATCHED_REFERENCE
van_der_pol,929,5355320388898804315/576460752303423488,tube,y,0.1936629995964505,0.17089164554273428,1.1332502474383503,REUSED_MATCHED_REFERENCE
van_der_pol,930,2680542498210919275/288230376151711744,endpoint,x,0.1621758085052502,0.1403099636679156,1.1558395730832522,REUSED_MATCHED_REFERENCE
van_der_pol,930,2680542498210919275/288230376151711744,endpoint,y,0.17652857528327193,0.15358937752664859,1.1493540642330116,REUSED_MATCHED_REFERENCE
van_der_pol,930,2680542498210919275/288230376151711744,tube,x,0.18020447883864105,0.15833837802418388,1.1380972894083672,REUSED_MATCHED_REFERENCE
van_der_pol,930,2680542498210919275/288230376151711744,tube,y,0.19593065929937126,0.17290458335666625,1.1331721548133111,REUSED_MATCHED_REFERENCE
van_der_pol,931,5366849603944872785/576460752303423488,endpoint,x,0.16394949719554164,0.141851068972162,1.1557861240207956,REUSED_MATCHED_REFERENCE
van_der_pol,931,5366849603944872785/576460752303423488,endpoint,y,0.1785315679873607,0.15534760675297998,1.149239255878887,REUSED_MATCHED_REFERENCE
van_der_pol,931,5366849603944872785/576460752303423488,tube,x,0.18217240306010812,0.16007370334866117,1.1380532795153313,REUSED_MATCHED_REFERENCE
van_der_pol,931,5366849603944872785/576460752303423488,tube,y,0.19815452072756812,0.17487854635281064,1.133097940600439,REUSED_MATCHED_REFERENCE
van_der_pol,932,1343153552866976755/144115188075855872,endpoint,x,0.16574291771472252,0.143409739793976,1.1557298545609984,REUSED_MATCHED_REFERENCE
van_der_pol,932,1343153552866976755/144115188075855872,endpoint,y,0.1804884166195162,0.15706604126993584,1.1491243757097458,REUSED_MATCHED_REFERENCE
van_der_pol,932,1343153552866976755/144115188075855872,tube,x,0.18416219055271713,0.16182872483775534,1.1380068077367145,REUSED_MATCHED_REFERENCE
van_der_pol,932,1343153552866976755/144115188075855872,tube,y,0.20032747677353502,0.17680769514835193,1.1330246492125167,REUSED_MATCHED_REFERENCE
van_der_pol,933,5378378818990941255/576460752303423488,endpoint,x,0.16755557352989556,0.14498557212210422,1.1556706717602445,REUSED_MATCHED_REFERENCE
van_der_pol,933,5378378818990941255/576460752303423488,endpoint,y,0.18239277010214927,0.15873912920842792,1.1490095165046774,REUSED_MATCHED_REFERENCE
van_der_pol,933,5378378818990941255/576460752303423488,tube,x,0.1861732910907748,0.16360298476323132,1.1379577906858336,REUSED_MATCHED_REFERENCE
van_der_pol,933,5378378818990941255/576460752303423488,tube,y,0.20244249930592106,0.17868579367442017,1.1329524028910072,REUSED_MATCHED_REFERENCE
van_der_pol,934,2692071713256987745/288230376151711744,endpoint,x,0.16938690252418992,0.14657810648680247,1.155608477855737,REUSED_MATCHED_REFERENCE
van_der_pol,934,2692071713256987745/288230376151711744,endpoint,y,0.18423788562471777,0.16036097558639395,1.1488947666414029,REUSED_MATCHED_REFERENCE
van_der_pol,934,2692071713256987745/288230376151711744,tube,x,0.1882050818072404,0.1653959628819729,1.13790614068098,REUSED_MATCHED_REFERENCE
van_der_pol,934,2692071713256987745/288230376151711744,tube,y,0.20449212588338783,0.18050622060318444,1.132881322317045,REUSED_MATCHED_REFERENCE
van_der_pol,935,5389908034037009725/576460752303423488,endpoint,x,0.17123627298682942,0.1481871596557779,1.1555405568511605,REUSED_MATCHED_REFERENCE
van_der_pol,935,5389908034037009725/576460752303423488,endpoint,y,0.18605910424910221,0.16195894356836926,1.1488041360961294,REUSED_MATCHED_REFERENCE
van_der_pol,935,5389908034037009725/576460752303423488,tube,x,0.19025686275514533,0.16720740770353928,1.1378494850687058,REUSED_MATCHED_REFERENCE
van_der_pol,935,5389908034037009725/576460752303423488,tube,y,0.20646844581671076,0.182295569197509,1.1326026558166729,REUSED_MATCHED_REFERENCE
van_der_pol,936,674459080195005495/72057594037927936,endpoint,x,0.17310297952320802,0.1498131079529691,1.1554595047687706,REUSED_MATCHED_REFERENCE
van_der_pol,936,674459080195005495/72057594037927936,endpoint,y,0.18798084368117318,0.16356746787079146,1.1492556932510982,REUSED_MATCHED_REFERENCE
van_der_pol,936,674459080195005495/72057594037927936,tube,x,0.1923285992980317,0.1690376193668434,1.1377857782097753,REUSED_MATCHED_REFERENCE
van_der_pol,936,674459080195005495/72057594037927936,tube,y,0.2085124713081783,0.1840874593746744,1.1326815635159129,REUSED_MATCHED_REFERENCE
van_der_pol,937,5401437249083078195/576460752303423488,endpoint,x,0.1749862388527516,0.1514548193268203,1.1553692357266854,REUSED_MATCHED_REFERENCE
van_der_pol,937,5401437249083078195/576460752303423488,endpoint,y,0.18983332211033965,0.16516023316837836,1.1493887994018963,REUSED_MATCHED_REFERENCE
van_der_pol,937,5401437249083078195/576460752303423488,tube,x,0.19441904661608334,0.1708853812533864,1.137716083084963,REUSED_MATCHED_REFERENCE
van_der_pol,937,5401437249083078195/576460752303423488,tube,y,0.21053995913715062,0.1858547148578873,1.1328201132704045,REUSED_MATCHED_REFERENCE
van_der_pol,938,2703600928303056215/288230376151711744,endpoint,x,0.17688518547980897,0.15311094910699402,1.1552745673087135,REUSED_MATCHED_REFERENCE
van_der_pol,938,2703600928303056215/288230376151711744,endpoint,y,0.19160863428060648,0.16668614332485165,1.149517473130228,REUSED_MATCHED_REFERENCE
van_der_pol,938,2703600928303056215/288230376151711744,tube,x,0.1965269404816334,0.172749255276968,1.1376427653279475,REUSED_MATCHED_REFERENCE
van_der_pol,938,2703600928303056215/288230376151711744,tube,y,0.21248051305900506,0.1875453312591402,1.132955492053336,REUSED_MATCHED_REFERENCE
van_der_pol,939,5412966464129146665/576460752303423488,endpoint,x,0.17879886726658864,0.15478071543542618,1.1551753509059255,REUSED_MATCHED_REFERENCE
van_der_pol,939,5412966464129146665/576460752303423488,endpoint,y,0.19329843404901248,0.16814816211593864,1.1495720893799164,REUSED_MATCHED_REFERENCE
van_der_pol,939,5412966464129146665/576460752303423488,tube,x,0.19865122863743526,0.17462835683696137,1.1375656980091864,REUSED_MATCHED_REFERENCE
van_der_pol,939,5412966464129146665/576460752303423488,tube,y,0.21432482952955856,0.18916131578367446,1.1330267430295378,REUSED_MATCHED_REFERENCE
van_der_pol,940,1354682767913045225/144115188075855872,endpoint,x,0.1807262409353863,0.1564631569625985,1.1550721872407812,REUSED_MATCHED_REFERENCE
van_der_pol,940,1354682767913045225/144115188075855872,endpoint,y,0.19489392509338477,0.1695292928967269,1.1496179908690434,REUSED_MATCHED_REFERENCE
van_der_pol,940,1354682767913045225/144115188075855872,tube,x,0.20079075789176415,0.1765216120274494,1.1374854080787618,REUSED_MATCHED_REFERENCE
van_der_pol,940,1354682767913045225/144115188075855872,tube,y,0.2160631054362887,0.19068466603251366,1.1330911390612173,REUSED_MATCHED_REFERENCE
van_der_pol,941,5424495679175215135/576460752303423488,endpoint,x,0.18266616750671708,0.15815735224424157,1.1549647544973227,REUSED_MATCHED_REFERENCE
van_der_pol,941,5424495679175215135/576460752303423488,endpoint,y,0.19638585304978085,0.17082442878368798,1.14963564899995,REUSED_MATCHED_REFERENCE
van_der_pol,941,5424495679175215135/576460752303423488,tube,x,0.20294426905087215,0.17842797653910947,1.1374016170966832,REUSED_MATCHED_REFERENCE
van_der_pol,941,5424495679175215135/576460752303423488,tube,y,0.2176850295321675,0.19210921949995052,1.1331316117924448,REUSED_MATCHED_REFERENCE
van_der_pol,942,2715130143349124685/288230376151711744,endpoint,x,0.18461740770615903,0.15986277624064277,1.1548492528883203,REUSED_MATCHED_REFERENCE
van_der_pol,942,2715130143349124685/288230376151711744,endpoint,y,0.19776450075391572,0.17207528326411725,1.1492905721408475,REUSED_MATCHED_REFERENCE
van_der_pol,942,2715130143349124685/288230376151711744,tube,x,0.20511039181299145,0.18034679165797463,1.1373110102339978,REUSED_MATCHED_REFERENCE
van_der_pol,942,2715130143349124685/288230376151711744,tube,y,0.21917977718221748,0.19347558370744888,1.1328549731300228,REUSED_MATCHED_REFERENCE
van_der_pol,943,5436024894221283605/576460752303423488,endpoint,x,0.18657861757692581,0.16157782406738483,1.1547291136877458,REUSED_MATCHED_REFERENCE
van_der_pol,943,5436024894221283605/576460752303423488,endpoint,y,0.19901970701447502,0.17322654579211494,1.1488984329994887,REUSED_MATCHED_REFERENCE
van_der_pol,943,5436024894221283605/576460752303423488,tube,x,0.2072876398630599,0.18227630751214552,1.1372165844935596,REUSED_MATCHED_REFERENCE
van_der_pol,943,5436024894221283605/576460752303423488,tube,y,0.2205360288815208,0.19472729156402857,1.1325378538888886,REUSED_MATCHED_REFERENCE
van_der_pol,944,340111843859019865/36028797018963968,endpoint,x,0.18854834317370803,0.16330125991621716,1.154604338450567,REUSED_MATCHED_REFERENCE
van_der_pol,944,340111843859019865/36028797018963968,endpoint,y,0.20014079775134475,0.17426703965109303,1.1484718977957886,REUSED_MATCHED_REFERENCE
van_der_pol,944,340111843859019865/36028797018963968,tube,x,0.2094744050461848,0.18421513148772606,1.1371183428552487,REUSED_MATCHED_REFERENCE
van_der_pol,944,340111843859019865/36028797018963968,tube,y,0.22174190141147743,0.1958519592662309,1.1321913870162161,REUSED_MATCHED_REFERENCE
van_der_pol,945,5447554109267352075/576460752303423488,endpoint,x,0.19052501653123255,0.16503176792187996,1.1544747955522126,REUSED_MATCHED_REFERENCE
van_der_pol,945,5447554109267352075/576460752303423488,endpoint,y,0.20111664403463392,0.17518733883226822,1.1480090135234688,REUSED_MATCHED_REFERENCE
van_der_pol,945,5447554109267352075/576460752303423488,tube,x,0.21166895281611686,0.186161778592716,1.1370161717202185,REUSED_MATCHED_REFERENCE
van_der_pol,945,5447554109267352075/576460752303423488,tube,y,0.22278500620579056,0.1968389035223621,1.1318138956229291,REUSED_MATCHED_REFERENCE
van_der_pol,946,2726659358395193155/288230376151711744,endpoint,x,0.1925069512854088,0.16676793000424567,1.1543403535710244,REUSED_MATCHED_REFERENCE
van_der_pol,946,2726659358395193155/288230376151711744,endpoint,y,0.20193565721156093,0.17597759780556288,1.147507749450467,REUSED_MATCHED_REFERENCE
van_der_pol,946,2726659358395193155/288230376151711744,tube,x,0.21386941733981518,0.18811464880149747,1.1369099573180752,REUSED_MATCHED_REFERENCE
van_der_pol,946,2726659358395193155/288230376151711744,tube,y,0.22365244515046,0.19767697201471002,1.1314036373129848,REUSED_MATCHED_REFERENCE
van_der_pol,947,5459083324313420545/576460752303423488,endpoint,x,0.1944923540183759,0.16850822182598346,1.1542009755418696,REUSED_MATCHED_REFERENCE
van_der_pol,947,5459083324313420545/576460752303423488,endpoint,y,0.20258579035099755,0.176627559772768,1.1469659129731786,REUSED_MATCHED_REFERENCE
van_der_pol,947,5459083324313420545/576460752303423488,tube,x,0.2160738123344233,0.19007202252377892,1.1367996692274447,REUSED_MATCHED_REFERENCE
van_der_pol,947,5459083324313420545/576460752303423488,tube,y,0.22433081308873204,0.1983545527287487,1.1309587302264046,REUSED_MATCHED_REFERENCE
van_der_pol,948,1366211982959113695/144115188075855872,endpoint,x,0.19647933968077932,0.17025100894598078,1.1540568299546499,REUSED_MATCHED_REFERENCE
van_der_pol,948,1366211982959113695/144115188075855872,endpoint,y,0.2030735830277295,0.17712656559744122,1.1464885707164816,REUSED_MATCHED_REFERENCE
van_der_pol,948,1366211982959113695/144115188075855872,tube,x,0.21828004598723505,0.19203205628228576,1.1366854587359358,REUSED_MATCHED_REFERENCE
van_der_pol,948,1366211982959113695/144115188075855872,tube,y,0.22481275107145082,0.19885958438467632,1.1305100117104256,REUSED_MATCHED_REFERENCE
van_der_pol,949,5470612539359489015/576460752303423488,endpoint,x,0.1984659041739819,0.1719955512742241,1.1539013811906933,REUSED_MATCHED_REFERENCE
van_der_pol,949,5470612539359489015/576460752303423488,endpoint,y,0.20337899794480796,0.1776620445979713,1.1447520960654887,REUSED_MATCHED_REFERENCE
van_der_pol,949,5470612539359489015/576460752303423488,tube,x,0.2204859605094614,0.1939938446526906,1.1365616311393794,REUSED_MATCHED_REFERENCE
van_der_pol,949,5470612539359489015/576460752303423488,tube,y,0.22511724850767667,0.19939543219590306,1.1289990248447734,REUSED_MATCHED_REFERENCE
van_der_pol,950,2738188573441261625/288230376151711744,endpoint,x,0.20044986608685203,0.17373947602043172,1.153738175561662,REUSED_MATCHED_REFERENCE
van_der_pol,950,2738188573441261625/288230376151711744,endpoint,y,0.20348603644233476,0.17810929337307257,1.1424784894076658,REUSED_MATCHED_REFERENCE
van_der_pol,950,2738188573441261625/288230376151711744,tube,x,0.22268909854619404,0.19595474280204325,1.1364312767420908,REUSED_MATCHED_REFERENCE
van_der_pol,950,2738188573441261625/288230376151711744,tube,y,0.2252113124946944,0.19982567688793962,1.127038907121985,REUSED_MATCHED_REFERENCE
van_der_pol,951,5482141754405557485/576460752303423488,endpoint,x,0.2024291064784459,0.1754805371711084,1.153570132288006,REUSED_MATCHED_REFERENCE
van_der_pol,951,5482141754405557485/576460752303423488,endpoint,y,0.20340079763000984,0.17839341924897179,1.140181058731415,REUSED_MATCHED_REFERENCE
van_der_pol,951,5482141754405557485/576460752303423488,tube,x,0.22488706796969665,0.1979122329144255,1.1362969567774757,REUSED_MATCHED_REFERENCE
van_der_pol,951,5482141754405557485/576460752303423488,tube,y,0.22508870536852266,0.20006826822671053,1.1250594977583344,REUSED_MATCHED_REFERENCE
van_der_pol,952,685988295241073965/72057594037927936,endpoint,x,0.20440271735220328,0.1772166807084436,1.153405630525752,REUSED_MATCHED_REFERENCE
van_der_pol,952,685988295241073965/72057594037927936,endpoint,y,0.20326319141634253,0.17850288366984568,1.1387109677863405,REUSED_MATCHED_REFERENCE
van_der_pol,952,685988295241073965/72057594037927936,tube,x,0.2270786939623475,0.19986399258988796,1.136166104858632,REUSED_MATCHED_REFERENCE
van_der_pol,952,685988295241073965/72057594037927936,tube,y,0.22488780798114183,0.20011013848078774,1.1238201606798297,REUSED_MATCHED_REFERENCE
van_der_pol,953,5493670969451625955/576460752303423488,endpoint,x,0.20636917019428225,0.17894572736698727,1.1532500564881,REUSED_MATCHED_REFERENCE
van_der_pol,953,5493670969451625955/576460752303423488,endpoint,y,0.20316478406868432,0.1784257697492908,1.138651576810652,REUSED_MATCHED_REFERENCE
van_der_pol,953,5493670969451625955/576460752303423488,tube,x,0.2292621651461977,0.20180755837113046,1.1360435010297154,REUSED_MATCHED_REFERENCE
van_der_pol,953,5493670969451625955/576460752303423488,tube,y,0.22469862762976778,0.19993780577240816,1.123842620767506,REUSED_MATCHED_REFERENCE
van_der_pol,954,2749717788487330095/288230376151711744,endpoint,x,0.20832320532388213,0.18066537094903684,1.153088742073583,REUSED_MATCHED_REFERENCE
van_der_pol,954,2749717788487330095/288230376151711744,endpoint,y,0.2028364504706004,0.1781497776093821,1.1385725718689765,REUSED_MATCHED_REFERENCE
van_der_pol,954,2749717788487330095/288230376151711744,tube,x,0.23143192246796856,0.20374032376787066,1.1359161416256902,REUSED_MATCHED_REFERENCE
van_der_pol,954,2749717788487330095/288230376151711744,tube,y,0.2242504087017263,0.19953737369617475,1.123851660206678,REUSED_MATCHED_REFERENCE
van_der_pol,955,5505200184497694425/576460752303423488,endpoint,x,0.210261950746723,0.1823696452590902,1.1529437941714837,REUSED_MATCHED_REFERENCE
van_der_pol,955,5505200184497694425/576460752303423488,endpoint,y,0.20226377842270216,0.17766213534304454,1.1384743183017292,REUSED_MATCHED_REFERENCE
van_der_pol,955,5505200184497694425/576460752303423488,tube,x,0.23358477793379664,0.2056560059535391,1.1358033374749439,REUSED_MATCHED_REFERENCE
