context,cover_validation_s,coverage_valid,depth,device,fallback_reason,finite,horner,horner_hi,horner_lo,horner_range_s,horner_stage_count,horner_stage_sha256,horner_validated,horner_width,hull_s,lane,leaf_count,leaf_counts,leaf_evaluation_s,method_requested,method_used,natural_hi,natural_lo,natural_range_s,natural_validated,natural_width,phase,phase_group,range_attribution_s,range_call_index,selected_hi,selected_lo,selected_width,selection_s,split_variables,tightened_hi,tightened_lo,tightened_width,wall_s
cutoff,0.0002631116658449173,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,D0_natural,1,[1],0.0,natural,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0007614297792315483,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,terminal_ab,0.001060687005519867,23,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.001060687005519867
polynomial_truncation,0.0002667289227247238,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[3.2170289617935617e-05]],[[-3.2433467210500884e-05]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[6.46037568284365e-05]],0.0,D0_natural,1,[1],0.0,natural,natural,[[3.2170289617935617e-05]],[[-3.2433467210500884e-05]],0.000988030806183815,True,[[6.46037568284365e-05]],polynomial_range,terminal_ab,0.0012920442968606949,24,[[3.2170289617935617e-05]],[[-3.2433467210500884e-05]],[[6.46037568284365e-05]],0.0,[[]],[[3.2170289617935617e-05]],[[-3.2433467210500884e-05]],[[6.46037568284365e-05]],0.0012920442968606949
poly_times_remainder,0.00026259850710630417,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068491545362]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868024952445]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.394386117579791]],[[-0.14000068491545362]],0.0007613468915224075,True,[[1.5343868024952445]],polynomial_range,terminal_ab,0.0010603535920381546,25,[[1.394386117579791]],[[-0.14000068491545362]],[[1.5343868024952445]],0.0,[[]],[[1.394386117579791]],[[-0.14000068491545362]],[[1.5343868024952445]],0.0010603535920381546
remainder_times_poly,0.0002622576430439949,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068491545362]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868024952445]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.394386117579791]],[[-0.14000068491545362]],0.0007574129849672318,True,[[1.5343868024952445]],polynomial_range,terminal_ab,0.0010558860376477242,26,[[1.394386117579791]],[[-0.14000068491545362]],[[1.5343868024952445]],0.0,[[]],[[1.394386117579791]],[[-0.14000068491545362]],[[1.5343868024952445]],0.0010558860376477242
polynomial_truncation,0.000279388390481472,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[0.009777527392372748]],[[-0.012996815657326521]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[0.022774343049699268]],0.0,D0_natural,1,[1],0.0,natural,natural,[[0.009777527392372748]],[[-0.012996815657326521]],0.001056731678545475,True,[[0.022774343049699268]],polynomial_range,terminal_ab,0.001375230960547924,27,[[0.009777527392372748]],[[-0.012996815657326521]],[[0.022774343049699268]],0.0,[[]],[[0.009777527392372748]],[[-0.012996815657326521]],[[0.022774343049699268]],0.001375230960547924
poly_times_remainder,0.00027817022055387497,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.944222190333796]],[[-0.585776664938176]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[2.529998855271972]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.944222190333796]],[[-0.585776664938176]],0.0008047483861446381,True,[[2.529998855271972]],polynomial_range,terminal_ab,0.0011210422962903976,28,[[1.944222190333796]],[[-0.585776664938176]],[[2.529998855271972]],0.0,[[]],[[1.944222190333796]],[[-0.585776664938176]],[[2.529998855271972]],0.0011210422962903976
remainder_times_poly,0.00026339851319789886,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[4.402724323086248]],[[0.8704774300196458]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[3.532246893066602]],0.0,D0_natural,1,[1],0.0,natural,natural,[[4.402724323086248]],[[0.8704774300196458]],0.0007839919999241829,True,[[3.532246893066602]],polynomial_range,terminal_ab,0.0010837865993380547,29,[[4.402724323086248]],[[0.8704774300196458]],[[3.532246893066602]],0.0,[[]],[[4.402724323086248]],[[0.8704774300196458]],[[3.532246893066602]],0.0010837865993380547
integration_overflow,0.00028709135949611664,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[6.654898667786604e-06, 5.426897776039801e-05]]","[[-6.672310790006729e-06, -5.4126815578863826e-05]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[1.3327209457793334e-05, 0.00010839579333926183]]",0.0,D0_natural,1,[1],0.0,natural,natural,"[[6.654898667786604e-06, 5.426897776039801e-05]]","[[-6.672310790006729e-06, -5.4126815578863826e-05]]",0.0008149547502398491,True,"[[1.3327209457793334e-05, 0.00010839579333926183]]",polynomial_range,terminal_ab,0.00115103367716074,30,"[[6.654898667786604e-06, 5.426897776039801e-05]]","[[-6.672310790006729e-06, -5.4126815578863826e-05]]","[[1.3327209457793334e-05, 0.00010839579333926183]]",0.0,[[]],"[[6.654898667786604e-06, 5.426897776039801e-05]]","[[-6.672310790006729e-06, -5.4126815578863826e-05]]","[[1.3327209457793334e-05, 0.00010839579333926183]]",0.00115103367716074
cutoff,0.00026750657707452774,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,D0_natural,1,[1],0.0,natural,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0007547801360487938,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,terminal_ab,0.001065143384039402,31,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.001065143384039402
polynomial_truncation,0.00026679784059524536,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[6.460399498651929e-05]],0.0,D0_natural,1,[1],0.0,natural,natural,[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],0.0010387292131781578,True,[[6.460399498651929e-05]],polynomial_range,terminal_ab,0.0013424474745988846,32,[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],[[6.460399498651929e-05]],0.0,[[]],[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],[[6.460399498651929e-05]],0.0013424474745988846
poly_times_remainder,0.00027320999652147293,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068499306265]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868025728535]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.394386117579791]],[[-0.14000068499306265]],0.0007507456466555595,True,[[1.5343868025728535]],polynomial_range,terminal_ab,0.0010600518435239792,33,[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0,[[]],[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0010600518435239792
remainder_times_poly,0.0002789376303553581,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068499306265]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868025728535]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.394386117579791]],[[-0.14000068499306265]],0.0007629524916410446,True,[[1.5343868025728535]],polynomial_range,terminal_ab,0.001097414642572403,34,[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0,[[]],[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.001097414642572403
polynomial_truncation,0.0003018174320459366,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[0.009777527463709938]],[[-0.012996815564251935]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[0.02277434302796187]],0.0,D0_natural,1,[1],0.0,natural,natural,[[0.009777527463709938]],[[-0.012996815564251935]],0.0010156258940696716,True,[[0.02277434302796187]],polynomial_range,terminal_ab,0.0013542519882321358,35,[[0.009777527463709938]],[[-0.012996815564251935]],[[0.02277434302796187]],0.0,[[]],[[0.009777527463709938]],[[-0.012996815564251935]],[[0.02277434302796187]],0.0013542519882321358
poly_times_remainder,0.0002650907263159752,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.944222190333796]],[[-0.5857766650347861]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[2.529998855368582]],0.0,D0_natural,1,[1],0.0,natural,natural,[[1.944222190333796]],[[-0.5857766650347861]],0.0008752541616559029,True,[[2.529998855368582]],polynomial_range,terminal_ab,0.0011768769472837448,36,[[1.944222190333796]],[[-0.5857766650347861]],[[2.529998855368582]],0.0,[[]],[[1.944222190333796]],[[-0.5857766650347861]],[[2.529998855368582]],0.0011768769472837448
remainder_times_poly,0.0002638828009366989,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[4.402724323311574]],[[0.8704774300756952]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[3.532246893235879]],0.0,D0_natural,1,[1],0.0,natural,natural,[[4.402724323311574]],[[0.8704774300756952]],0.0007619587704539299,True,[[3.532246893235879]],polynomial_range,terminal_ab,0.0010623950511217117,37,[[4.402724323311574]],[[0.8704774300756952]],[[3.532246893235879]],0.0,[[]],[[4.402724323311574]],[[0.8704774300756952]],[[3.532246893235879]],0.0010623950511217117
integration_overflow,0.00030677206814289093,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[1.3327209580472988e-05, 0.00010839579370510149]]",0.0,D0_natural,1,[1],0.0,natural,natural,"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]",0.0008824039250612259,True,"[[1.3327209580472988e-05, 0.00010839579370510149]]",polynomial_range,terminal_ab,0.0012296345084905624,38,"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]","[[1.3327209580472988e-05, 0.00010839579370510149]]",0.0,[[]],"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]","[[1.3327209580472988e-05, 0.00010839579370510149]]",0.0012296345084905624
retained_polynomial,0.0002942904829978943,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,D0_natural,1,[1],0.0,natural,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0007596099749207497,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,terminal_ab,0.0010898411273956299,39,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0010898411273956299
