case,plant,task,step,time,exact_time,view,variable,cpu_lo_hex,cpu_hi_hex,gpu_lo_hex,gpu_hi_hex,cpu_width,gpu_width,lo_abs_diff,hi_abs_diff,max_abs_diff,center_abs_diff,near_zero,gpu_cpu_width_ratio,warning
prefix-b8,van_der_pol,12,15,0.15,86469112845513525/576460752303423488,tube,y,0x1.d2be6f971d056p+0,0x1.ebe75c6e221c6p+0,0x1.d2be6f971d056p+0,0x1.ebe75c6e221c6p+0,0.09828071832188456,0.09828071832188456,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,16,0.16,5764607523034235/36028797018963968,endpoint,x,0x1.8caabda75ddd3p+0,0x1.9695d71737b9cp+0,0x1.8caabda75ddd3p+0,0x1.9695d71737b9cp+0,0.038743581588152276,0.038743581588152276,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,16,0.16,5764607523034235/36028797018963968,endpoint,y,0x1.c8121f85bc2a3p+0,0x1.d69f7906fe765p+0,0x1.c8121f85bc2a3p+0,0x1.d69f7906fe765p+0,0.05684432416664764,0.05684432416664764,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,16,0.16,5764607523034235/36028797018963968,tube,x,0x1.87ec0d56d0ce2p+0,0x1.96a49e3985155p+0,0x1.87ec0d56d0ce2p+0,0x1.96a49e3985155p+0,0.05750375304003508,0.05750375304003508,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,16,0.16,5764607523034235/36028797018963968,tube,y,0x1.c7dab810aa240p+0,0x1.e18c2804cd507p+0,0x1.c7dab810aa240p+0,0x1.e18c2804cd507p+0,0.10036372862229981,0.10036372862229981,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,17,0.17,97998327891581995/576460752303423488,endpoint,x,0x1.9143d9b5c2a71p+0,0x1.9b2554856af81p+0,0x1.9143d9b5c2a71p+0,0x1.9b2554856af81p+0,0.038596797654751214,0.038596797654751214,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,17,0.17,97998327891581995/576460752303423488,endpoint,y,0x1.bd0ea2d34712dp+0,0x1.cbeaaca2b9c6cp+0,0x1.bd0ea2d34712dp+0,0x1.cbeaaca2b9c6cp+0,0.05804501833581788,0.05804501833581788,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,17,0.17,97998327891581995/576460752303423488,tube,x,0x1.8ca091c99a010p+0,0x1.9b344fb574edfp+0,0x1.8ca091c99a010p+0,0x1.9b344fb574edfp+0,0.056941862184362924,0.056941862184362924,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,17,0.17,97998327891581995/576460752303423488,tube,y,0x1.bcd3d5a89675fp+0,0x1.d7019fff7e80ep+0,0x1.bcd3d5a89675fp+0,0x1.d7019fff7e80ep+0,0.10226120588053411,0.10226120588053411,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,18,0.18,51881467707308115/288230376151711744,endpoint,x,0x1.95c1c4e220407p+0,0x1.9f980f27bdfb1p+0,0x1.95c1c4e220408p+0,0x1.9f980f27bdfb0p+0,0.038426057811856484,0.03842605781185604,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999885,False
prefix-b8,van_der_pol,12,18,0.18,51881467707308115/288230376151711744,endpoint,y,0x1.b1ecc1b25a7b0p+0,0x1.c110153f76c7dp+0,0x1.b1ecc1b25a7b0p+0,0x1.c110153f76c7dp+0,0.05913278765756336,0.05913278765756336,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,18,0.18,51881467707308115/288230376151711744,tube,x,0x1.913a493bbb41dp+0,0x1.9fa737e91ba79p+0,0x1.913a493bbb41dp+0,0x1.9fa737e91ba79p+0,0.056349675491580875,0.056349675491580875,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,18,0.18,51881467707308115/288230376151711744,tube,y,0x1.b1ae9e122fa95p+0,0x1.cc4c76db6777dp+0,0x1.b1ae9e122fa95p+0,0x1.cc4c76db6777dp+0,0.1039710513357992,0.1039710513357992,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,19,0.19,109527542937650465/576460752303423488,endpoint,x,0x1.9a24275a6194fp+0,0x1.a3edbc7ce64c3p+0,0x1.9a24275a6194fp+0,0x1.a3edbc7ce64c3p+0,0.03823215573058025,0.03823215573058025,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,19,0.19,109527542937650465/576460752303423488,endpoint,y,0x1.a6b148550feadp+0,0x1.b61473a55d027p+0,0x1.a6b148550feadp+0,0x1.b61473a55d027p+0,0.06010695181347936,0.06010695181347936,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,19,0.19,109527542937650465/576460752303423488,tube,x,0x1.95b8cfa12e173p+0,0x1.a3fd0c51ca352p+0,0x1.95b8cfa12e173p+0,0x1.a3fd0c51ca352p+0,0.05572871505511734,0.05572871505511734,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,19,0.19,109527542937650465/576460752303423488,tube,y,0x1.a66fe1bf3695dp+0,0x1.c171697c7202ap+0,0x1.a66fe1bf3695dp+0,0x1.c171697c7202ap+0,0.1054920994751456,0.1054920994751456,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,20,0.2,28823037615171175/144115188075855872,endpoint,x,0x1.9e6ab50fbdf97p+0,0x1.a8261ea68ad43p+0,0x1.9e6ab50fbdf97p+0,0x1.a8261ea68ad43p+0,0.03801593715329954,0.03801593715329954,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,20,0.2,28823037615171175/144115188075855872,endpoint,y,0x1.9b60f7e4487a2p+0,0x1.aafc878dc776cp+0,0x1.9b60f7e4487a2p+0,0x1.aafc878dc776cp+0,0.060967425232762995,0.060967425232762995,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,20,0.2,28823037615171175/144115188075855872,tube,x,0x1.9a1bccb199172p+0,0x1.a8358f17a52b6p+0,0x1.9a1bccb199172p+0,0x1.a8358f17a52b6p+0,0.05508055678736046,0.05508055678736046,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,12,20,0.2,28823037615171175/144115188075855872,tube,y,0x1.9b1c664d81694p+0,0x1.b6753937ab854p+0,0x1.9b1c664d81694p+0,0x1.b6753937ab854p+0,0.1068240949335717,0.1068240949335717,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,1,0.01,5764607523034235/576460752303423488,endpoint,x,0x1.62c5adfd3fab9p+0,0x1.6c6eab890b6cap+0,0x1.62c5adfd3fab9p+0,0x1.6c6eab890b6cap+0,0.03773483908640096,0.03773483908640096,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,1,0.01,5764607523034235/576460752303423488,endpoint,y,0x1.28074a0886ac0p+1,0x1.2b8f4ed721930p+1,0x1.28074a0886ac0p+1,0x1.2b8f4ed721930p+1,0.02758846367014911,0.02758846367014911,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,1,0.01,5764607523034235/576460752303423488,tube,x,0x1.5cb8631f2cf5ap+0,0x1.6c7b62e47fc09p+0,0x1.5cb8631f2cf5ap+0,0x1.6c7b62e47fc09p+0,0.06156920020547907,0.06156920020547907,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,1,0.01,5764607523034235/576460752303423488,tube,y,0x1.27fe9512c82ddp+1,0x1.3032fccf11158p+1,0x1.27fe9512c82ddp+1,0x1.3032fccf11158p+1,0.06409928029625922,0.06409928029625922,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,2,0.02,5764607523034235/288230376151711744,endpoint,x,0x1.68a5ad977a3d0p+0,0x1.725fbe4b4e085p+0,0x1.68a5ad977a3d0p+0,0x1.725fbe4b4e085p+0,0.03799538030925231,0.03799538030925231,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,2,0.02,5764607523034235/288230376151711744,endpoint,y,0x1.231469b66ab68p+1,0x1.26f0c24771390p+1,0x1.231469b66ab68p+1,0x1.26f0c24771390p+1,0.030161925137708323,0.030161925137708323,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,2,0.02,5764607523034235/288230376151711744,tube,x,0x1.62aff1aa32969p+0,0x1.726cf10a61641p+0,0x1.62aff1aa32969p+0,0x1.726cf10a61641p+0,0.061477623922476354,0.061477623922476354,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,2,0.02,5764607523034235/288230376151711744,tube,y,0x1.230a2d618e597p+1,0x1.2bc3b528f331ep+1,0x1.230a2d618e597p+1,0x1.2bc3b528f331ep+1,0.06816193805724735,0.06816193805724735,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,3,0.03,17293822569102705/576460752303423488,endpoint,x,0x1.6e6dc1614f7fdp+0,0x1.7836decdd0bb7p+0,0x1.6e6dc1614f7fdp+0,0x1.7836decdd0bb7p+0,0.03822502039950715,0.03822502039950715,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,3,0.03,17293822569102705/576460752303423488,endpoint,y,0x1.1df722d80e11cp+1,0x1.222576ce8eb2dp+1,0x1.1df722d80e11cp+1,0x1.222576ce8eb2dp+1,0.032663817751434454,0.032663817751434454,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,3,0.03,17293822569102705/576460752303423488,tube,x,0x1.68907ed686bb9p+0,0x1.78448732b1e90p+0,0x1.68907ed686bb9p+0,0x1.78448732b1e90p+0,0.06134083032809712,0.06134083032809712,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,3,0.03,17293822569102705/576460752303423488,tube,y,0x1.1deb497e26846p+1,0x1.2725998470732p+1,0x1.1deb497e26846p+1,0x1.2725998470732p+1,0.07209205920286443,0.07209205920286443,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,4,0.04,5764607523034235/144115188075855872,endpoint,x,0x1.741d10c141ed7p+0,0x1.7df33323450a8p+0,0x1.741d10c141ed7p+0,0x1.7df33323450a8p+0,0.038423680237532176,0.038423680237532176,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,4,0.04,5764607523034235/144115188075855872,endpoint,y,0x1.18b1e2ddb5a5bp+1,0x1.1d2f985e12733p+1,0x1.18b1e2ddb5a5bp+1,0x1.1d2f985e12733p+1,0.03508633392048566,0.03508633392048566,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,4,0.04,5764607523034235/144115188075855872,tube,x,0x1.6e5926f8dc25dp+0,0x1.7e014b116ae93p+0,0x1.6e5926f8dc25dp+0,0x1.7e014b116ae93p+0,0.06115937804748972,0.06115937804748972,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,4,0.04,5764607523034235/144115188075855872,tube,y,0x1.18a4592813829p+1,0x1.225ab18b9344ap+1,0x1.18a4592813829p+1,0x1.225ab18b9344ap+1,0.07587723596908846,0.07587723596908846,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,5,0.05,28823037615171175/576460752303423488,endpoint,x,0x1.79b2ce5f05296p+0,0x1.8393ee499b0f9p+0,0x1.79b2ce5f05296p+0,0x1.8393ee499b0f9p+0,0.03859137990175365,0.03859137990175365,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,5,0.05,28823037615171175/576460752303423488,endpoint,y,0x1.134733eda062fp+1,0x1.1811739b8b38dp+1,0x1.134733eda062fp+1,0x1.1811739b8b38dp+1,0.0374221419530576,0.0374221419530576,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,5,0.05,28823037615171175/576460752303423488,tube,x,0x1.740910f8da7f7p+0,0x1.83a26f4e59cecp+0,0x1.740910f8da7f7p+0,0x1.83a26f4e59cecp+0,0.0609339674695637,0.0609339674695637,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,5,0.05,28823037615171175/576460752303423488,tube,y,0x1.1337e905279cfp+1,0x1.1d6528b11c5c5p+1,0x1.1337e905279cfp+1,0x1.1d6528b11c5c5p+1,0.07950588127414004,0.07950588127414004,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,6,0.06,17293822569102705/288230376151711744,endpoint,x,0x1.7f2e38b8b0a8ep+0,0x1.891850bd8aeeap+0,0x1.7f2e38b8b0a8ep+0,0x1.891850bd8aeeap+0,0.03872823828193983,0.03872823828193983,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,6,0.06,17293822569102705/288230376151711744,endpoint,y,0x1.0db9b9348cb60p+1,0x1.12cd729b74dfdp+1,0x1.0db9b9348cb60p+1,0x1.12cd729b74dfdp+1,0.03966443562269584,0.03966443562269584,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,6,0.06,17293822569102705/288230376151711744,tube,x,0x1.799f6ef6ff497p+0,0x1.8927341946219p+0,0x1.799f6ef6ff497p+0,0x1.8927341946219p+0,0.060665436619132596,0.060665436619132596,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,6,0.06,17293822569102705/288230376151711744,tube,y,0x1.0da89eeabbab8p+1,0x1.18474b286186ep+1,0x1.0da89eeabbab8p+1,0x1.18474b286186ep+1,0.08296731004858326,0.08296731004858326,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,7,0.07,40352252661239645/576460752303423488,endpoint,x,0x1.848e9aa73e2cfp+0,0x1.8e7fa8fa1aea8p+0,0x1.848e9aa73e2cfp+0,0x1.8e7fa8fa1aea8p+0,0.03883447192196443,0.03883447192196443,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,7,0.07,40352252661239645/576460752303423488,endpoint,y,0x1.080c2b0a03087p+1,0x1.0d661967c76cep+1,0x1.080c2b0a03087p+1,0x1.0d661967c76cep+1,0.04180697992777338,0.04180697992777338,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,7,0.07,40352252661239645/576460752303423488,tube,x,0x1.7f1b7ee2de530p+0,0x1.8e8ee7a9fa65dp+0,0x1.7f1b7ee2de530p+0,0x1.8e8ee7a9fa65dp+0,0.060354755984074915,0.060354755984074915,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,7,0.07,40352252661239645/576460752303423488,tube,y,0x1.07f935fa35318p+1,0x1.1303829f74b5dp+1,0x1.07f935fa35318p+1,0x1.1303829f74b5dp+1,0.08625181263690473,0.08625181263690473,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,8,0.08,5764607523034235/72057594037927936,endpoint,x,0x1.89d34bd28bc94p+0,0x1.93c953e2c6168p+0,0x1.89d34bd28bc94p+0,0x1.93c953e2c6168p+0,0.03891039272484864,0.03891039272484864,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,8,0.08,5764607523034235/72057594037927936,endpoint,y,0x1.024152fd68710p+1,0x1.07de0265fa6d3p+1,0x1.024152fd68710p+1,0x1.07de0265fa6d3p+1,0.04384415250749063,0.04384415250749063,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,8,0.08,5764607523034235/72057594037927936,tube,x,0x1.847c8b01c6ef9p+0,0x1.93d8e6aad2b79p+0,0x1.847c8b01c6ef9p+0,0x1.93d8e6aad2b79p+0,0.06000302197551832,0.06000302197551832,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,8,0.08,5764607523034235/72057594037927936,tube,y,0x1.022c7aa1b64bdp+1,0x1.0d9c52d31ee6ap+1,0x1.022c7aa1b64bep+1,0x1.0d9c52d31ee69p+1,0.08935072338609595,0.08935072338609507,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,False,0.99999999999999,False
prefix-b8,van_der_pol,28,9,0.09,51881467707308115/576460752303423488,endpoint,x,0x1.8efbb10f91a3ap+0,0x1.98f4bd1c57686p+0,0x1.8efbb10f91a3ap+0,0x1.98f4bd1c57686p+0,0.03895640670613698,0.03895640670613698,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,9,0.09,51881467707308115/576460752303423488,endpoint,y,0x1.f8b80fa5bfe17p+0,0x1.0237daa5762b3p+1,0x1.f8b80fa5bfe17p+0,0x1.0237daa5762b3p+1,0.045770981622314855,0.045770981622314855,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,9,0.09,51881467707308115/576460752303423488,tube,x,0x1.89c1ea6049cddp+0,0x1.99049c91e3ecbp+0,0x1.89c1ea6049cddp+0,0x1.99049c91e3ecbp+0,0.05961145125376843,0.05961145125376843,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,9,0.09,51881467707308115/576460752303423488,tube,y,0x1.f88a8cc42b358p+0,0x1.0814562b46a71p+1,0x1.f88a8cc42b358p+0,0x1.0814562b46a71p+1,0.09225652049835498,0.09225652049835498,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,10,0.1,28823037615171175/288230376151711744,endpoint,x,0x1.94073cb176f56p+0,0x1.9e015f4a2ecb5p+0,0x1.94073cb176f56p+0,0x1.9e015f4a2ecb5p+0,0.03897300938100279,0.03897300938100279,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,10,0.1,28823037615171175/288230376151711744,endpoint,y,0x1.ecbe52fc17d37p+0,0x1.f8ecbbe02ca49p+0,0x1.ecbe52fc17d37p+0,0x1.f8ecbbe02ca49p+0,0.04758315628425125,0.04758315628425125,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,10,0.1,28823037615171175/288230376151711744,tube,x,0x1.8eeb013716deap+0,0x1.9e1183de6eae8p+0,0x1.8eeb013716deap+0,0x1.9e1183de6eae8p+0,0.05918137155077785,0.05918137155077785,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,10,0.1,28823037615171175/288230376151711744,tube,y,0x1.ec8cf8bb14b3ep+0,0x1.026e3943f0e70p+1,0x1.ec8cf8bb14b3ep+0,0x1.026e3943f0e70p+1,0.09496270418194586,0.09496270418194586,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,11,0.11,63410682753376585/576460752303423488,endpoint,x,0x1.98f56ec458783p+0,0x1.a2eec43ad3d50p+0,0x1.98f56ec458783p+0,0x1.a2eec43ad3d50p+0,0.038960782457581944,0.038960782457581944,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,11,0.11,63410682753376585/576460752303423488,endpoint,y,0x1.e09b3a4152b5dp+0,0x1.ed38a61f3f73dp+0,0x1.e09b3a4152b5ep+0,0x1.ed38a61f3f73cp+0,0.04927705925069148,0.049277059250691035,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.999999999999991,False
prefix-b8,van_der_pol,28,11,0.11,63410682753376585/576460752303423488,tube,x,0x1.93f74139cd3f6p+0,0x1.a2ff2645840e2p+0,0x1.93f74139cd3f6p+0,0x1.a2ff2645840e2p+0,0.058714213714490704,0.058714213714490704,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,11,0.11,63410682753376585/576460752303423488,tube,y,0x1.e066095fd75eep+0,0x1.f9596fb5d9d5ep+0,0x1.e066095fd75efp+0,0x1.f9596fb5d9d5dp+0,0.0974639854416317,0.09746398544163126,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999954,False
prefix-b8,van_der_pol,28,12,0.12,17293822569102705/144115188075855872,endpoint,x,0x1.9dc5d53657acbp+0,0x1.a7bc84fd58234p+0,0x1.9dc5d53657accp+0,0x1.a7bc84fd58233p+0,0.03892038925593,0.038920389255929555,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999886,False
prefix-b8,van_der_pol,28,12,0.12,17293822569102705/144115188075855872,endpoint,y,0x1.d4549238e6845p+0,0x1.e1590fcf4acaap+0,0x1.d4549238e6845p+0,0x1.e1590fcf4acaap+0,0.05084977075264274,0.05084977075264274,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,12,0.12,17293822569102705/144115188075855872,tube,x,0x1.98e629d41fca1p+0,0x1.a7cd1cc75cedfp+0,0x1.98e629d41fca1p+0,0x1.a7cd1cc75cedfp+0,0.05821150244186368,0.05821150244186368,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,12,0.12,17293822569102705/144115188075855872,tube,y,0x1.d41b91576442bp+0,0x1.eda5316c514ebp+0,0x1.d41b91576442bp+0,0x1.eda5316c514ebp+0,0.09975624571693231,0.09975624571693231,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,13,0.13,74939897799445055/576460752303423488,endpoint,x,0x1.a2780bedc4dc3p+0,0x1.ac6a49e2483e5p+0,0x1.a2780bedc4dc3p+0,0x1.ac6a49e2483e5p+0,0.038852569766625766,0.038852569766625766,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,13,0.13,74939897799445055/576460752303423488,endpoint,y,0x1.c7f022798d155p+0,0x1.d5539b4d2086fp+0,0x1.c7f022798d156p+0,0x1.d5539b4d2086ep+0,0.052299071935925756,0.05229907193592531,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999916,False
prefix-b8,van_der_pol,28,13,0.13,74939897799445055/576460752303423488,tube,x,0x1.9db74853eaebap+0,0x1.ac7b0fb024a4bp+0,0x1.9db74853eaebbp+0,0x1.ac7b0fb024a4ap+0,0.05767484666441569,0.05767484666441525,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999923,False
prefix-b8,van_der_pol,28,13,0.13,74939897799445055/576460752303423488,tube,y,0x1.c7b35daec9f71p+0,0x1.e1c553dd37b06p+0,0x1.c7b35daec9f71p+0,0x1.e1c553dd37b06p+0,0.10183657296668014,0.10183657296668014,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,14,0.14,40352252661239645/288230376151711744,endpoint,x,0x1.a70bbccd44c9bp+0,0x1.b0f7ca680207cp+0,0x1.a70bbccd44c9bp+0,0x1.b0f7ca680207cp+0,0.03875813510716619,0.03875813510716619,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,14,0.14,40352252661239645/288230376151711744,endpoint,y,0x1.bb73a60ae74f9p+0,0x1.c92dea11aded2p+0,0x1.bb73a60ae74f9p+0,0x1.c92dea11aded2p+0,0.053623439459093314,0.053623439459093314,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,14,0.14,40352252661239645/288230376151711744,tube,x,0x1.a26a3800ea97dp+0,0x1.b108b6840ed37p+0,0x1.a26a3800ea97ep+0,0x1.b108b6840ed36p+0,0.05710592939088466,0.057105929390884214,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999922,False
prefix-b8,van_der_pol,28,14,0.14,40352252661239645/288230376151711744,tube,y,0x1.bb332f3e5221dp+0,0x1.d5bf796a43390p+0,0x1.bb332f3e5221dp+0,0x1.d5bf796a43390p+0,0.10370315144345166,0.10370315144345166,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,15,0.15,86469112845513525/576460752303423488,endpoint,x,0x1.ab809fa5b8487p+0,0x1.b564cd13f183dp+0,0x1.ab809fa5b8487p+0,0x1.b564cd13f183dp+0,0.038637961778687835,0.038637961778687835,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,15,0.15,86469112845513525/576460752303423488,endpoint,y,0x1.aee4c456a12bfp+0,0x1.bced9575d276bp+0,0x1.aee4c456a12bfp+0,0x1.bced9575d276bp+0,0.054822034945838816,0.054822034945838816,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,15,0.15,86469112845513525/576460752303423488,tube,x,0x1.a6fea221a67d3p+0,0x1.b575d7d83b70fp+0,0x1.a6fea221a67d3p+0,0x1.b575d7d83b70fp+0,0.05650649745525893,0.05650649745525893,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,15,0.15,86469112845513525/576460752303423488,tube,y,0x1.aea0b2c3e57e3p+0,0x1.c99943f713756p+0,0x1.aea0b2c3e57e3p+0,0x1.c99943f713756p+0,0.1053553342771607,0.1053553342771607,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,16,0.16,5764607523034235/36028797018963968,endpoint,x,0x1.afd67a16f50bcp+0,0x1.b9b1273940374p+0,0x1.afd67a16f50bcp+0,0x1.b9b1273940374p+0,0.03849298560377967,0.03849298560377967,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,16,0.16,5764607523034235/36028797018963968,endpoint,y,0x1.a2490a67c3afcp+0,0x1.b09827d80ebcdp+0,0x1.a2490a67c3afcp+0,0x1.b09827d80ebcdp+0,0.055894699015926586,0.055894699015926586,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,16,0.16,5764607523034235/36028797018963968,tube,x,0x1.ab743dee76d2bp+0,0x1.b9c24918f8430p+0,0x1.ab743dee76d2bp+0,0x1.b9c24918f8430p+0,0.05587835109457839,0.05587835109457839,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,16,0.16,5764607523034235/36028797018963968,tube,y,0x1.a2017a49e54dfp+0,0x1.bd584d8f55520p+0,0x1.a2017a49e54dfp+0,0x1.bd584d8f55520p+0,0.10679359860661486,0.10679359860661486,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,17,0.17,97998327891581995/576460752303423488,endpoint,x,0x1.b40d1f612591ap+0,0x1.bddcbcad07d24p+0,0x1.b40d1f612591ap+0,0x1.bddcbcad07d24p+0,0.03832419493324091,0.03832419493324091,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,17,0.17,97998327891581995/576460752303423488,endpoint,y,0x1.95a5e50bda2b9p+0,0x1.a43315abe2074p+0,0x1.95a5e50bda2b9p+0,0x1.a43315abe2074p+0,0.05684188754081165,0.05684188754081165,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,17,0.17,97998327891581995/576460752303423488,tube,x,0x1.afcad074563e7p+0,0x1.bdedee3d6c58ep+0,0x1.afcad074563e7p+0,0x1.bdedee3d6c58ep+0,0.05522333297094817,0.05522333297094817,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b8,van_der_pol,28,17,0.17,97998327891581995/576460752303423488,tube,y,0x1.955af747a5f57p+0,0x1.b10221110a022p+0,0x1.955af747a5f58p+0,0x1.b10221110a021p+0,0.10801945845382721,0.10801945845382677,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,False,0.9999999999999959,False
prefix-b8,van_der_pol,28,18,0.18,51881467707308115/288230376151711744,endpoint,x,0x1.b82470250a773p+0,0x1.c1e77f6bf5dcdp+0,0x1.b82470250a773p+0,0x1.c1e77f6bf5dcdp+0,0.038132624449096486,0.038132624449096486,0.0,0.0,0.0,0.0,False,1.0,False
