term_id,route_index,stable_call_hash,exponent_tuple,degree,coefficient_decimal,coefficient_hex,term_range_lower_decimal,term_range_lower_hex,term_range_upper_decimal,term_range_upper_hex,left_parent_id,right_parent_id,source_class,first_truncated_step,first_intervalization_operation
call44-discarded-route:9edb4e381d2553ab2f96a128,273,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,1]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:148d122d22535dc981ee455f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b559b427a405ef57ca85707f,274,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,4,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:d4504fc9f87e968ea933601c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5e3e418712a01b508d874af5,275,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,2]",5,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:4134f9a0dfa490c1c97d4d77,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:dad2108e2bdc606c4b4302b8,276,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,1]",5,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:6ab8d35e81ee93a5c5c99dd0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a3d26f9120d3d3d6149d638e,277,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,3,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:1254954689db019047ac132e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b4d545a8396a8c0093b78c60,278,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,1]",5,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:5f933a09c7cb10a705c7a485,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:087a83d02d00d791b025145b,279,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,2,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:de8608182cf1ca2739b05568,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:bf4dfe17a5e0e1e955cb6f8e,280,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,1,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:d90023eb499b9eb3055912a0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:917a200dbe08d8a14ee17714,281,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,4]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:c31ca0fcdfe03d2db4f7802d,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f969bb4df743e8278072a232,282,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,3]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:642c8350e0e8d01e069adbfb,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fef0991aa64f4efc1f10eb8c,283,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,2]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:ef39f880c4251684b811c6df,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fd8f7aede11647a1608fd176,284,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,4,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:b6d2ac845fb9de76cab40e83,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:30b9b90059b3e99a0079f506,285,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,5,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:96b903635a9ac2a1dd0dc4de,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:d850b625d3d63bf90bae305e,286,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,3]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:e95280f53e75f630ae3fa6d7,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:3d598e1fe9efbf9b1a97d839,287,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,2]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:dd88d17a75be37f8b1936b80,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:35c1807745783d0afadb5648,288,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,3,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:442111b8aab29e7f186653d3,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:595f5b3b44d5d9e87985bbe4,289,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,4,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:f7b71ceb64a8bb085492d14f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:454ce3d3831964e9afb74fd1,290,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,2]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:405a58c5ef187c64dcbf909b,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:211aafa09f36371b5e97d1a6,291,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,2,1]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:382cd594748b6900eabbc2b8,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ad495ee857349745996f2d92,292,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,3,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:f16c307045648f43cde94143,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:78a348456a20b789500285d7,293,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,1,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:228ba1d3d6b8c0a58301df46,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:05fc22585889e62822eb19fe,294,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,2,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:d6d1040febb2f92ecd395a37,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:22a080d59a078e2ac4f90538,295,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,1,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:4008ace6d696beba88c9261e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:67fddfae3cd56d4b8799ce37,296,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,3]",5,-5.1471708320772223,-0x1.496b3f35ac980p+2,-2.4490757868696954e-07,-0x1.06f7aec0759a5p-22,5.434722104253712e-323,0x0.000000000000bp-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:b3be3f8a718700aaf34598ac,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:87408c3413aff46eaa2a87de,297,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,2]",5,-3.5686426065520531,-0x1.c8c947eb206afp+1,-4.6858906644851451e-05,-0x1.8914bc5c45ef5p-15,4.6858906644851451e-05,0x1.8914bc5c45ef5p-15,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:42732f30dbf9736de51f1158,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:1ae35fb964cca3c163987d81,298,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,1]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:148d122d22535dc981ee455f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5874e8513c50d63f806f0d4f,299,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,3,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:d4504fc9f87e968ea933601c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:99d6b1950f02cf9d85f5408e,300,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,2]",5,-3.8410936382351535,-0x1.eba8f4d28bfc6p+1,-5.0436389420933315e-05,-0x1.a7175250d03a6p-15,5.0436389420933315e-05,0x1.a7175250d03a6p-15,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:4134f9a0dfa490c1c97d4d77,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:9e1b810e0be9b7ac4f5ec42d,301,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,1]",5,-0.934105226495753,-0x1.de430a4da4d44p-1,-0.0033848571842301917,-0x1.bba8f5d0d82e0p-9,0.0033848571842301917,0x1.bba8f5d0d82e0p-9,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:6ab8d35e81ee93a5c5c99dd0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:9211eb530cb5ca304924e53d,302,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,2,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:1254954689db019047ac132e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:95c03e6a98f221d5d6885ce0,303,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,0,1]",5,-0.86191930620868873,-0x1.b94d7cbfea26ep-1,-0.0031232816957806062,-0x1.995ff17aa9542p-9,1.4821969375237396e-323,0x0.0000000000003p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:5f933a09c7cb10a705c7a485,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f8656df854974be6489269c5,304,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,1,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:de8608182cf1ca2739b05568,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:70ec4eb4e6225141e4e2cd88,305,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,0,0]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:d90023eb499b9eb3055912a0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:58ab67f77fbb53deef363c72,306,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,4]",6,0.74707723471171605,0x1.7e80e845588b2p-1,-9.8813129168249309e-324,-0x0.0000000000002p-1022,1.2880825360328602e-10,0x1.1b4099b19a432p-33,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:c31ca0fcdfe03d2db4f7802d,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8734c09834634ffc06963676,307,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,3]",6,-9.3462531745358088,-0x1.2b148189988f3p+3,-4.4470415096893483e-07,-0x1.dd7f58a2600f2p-22,4.4470415096893483e-07,0x1.dd7f58a2600f2p-22,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:642c8350e0e8d01e069adbfb,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:1e370625d2e98c5f941197c0,308,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,2]",6,-1.0724804676666722,-0x1.128e14763a260p+0,-1.4082458697475112e-05,-0x1.d887662bcd192p-17,1.4821969375237396e-323,0x0.0000000000003p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:ef39f880c4251684b811c6df,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:045e17edbf2672be20f401ce,309,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,3,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:b6d2ac845fb9de76cab40e83,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b1c161c31a972e5cb6b420ea,310,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,4,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:96b903635a9ac2a1dd0dc4de,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b53cdb4a275c0d6e92e8dbe8,311,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,3]",6,2.3895221843259309,0x1.31dbdce95f88ap+1,-1.1369587516602603e-07,-0x1.e851efd0801c9p-24,1.1369587516602603e-07,0x1.e851efd0801c9p-24,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:e95280f53e75f630ae3fa6d7,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a763b7cc6b5f1d108efe69f2,312,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,2]",6,-4.5306363735399753,-0x1.21f5f2439b05ep+2,-5.9490593560613916e-05,-0x1.f30b13ae7d0b3p-15,5.9490593560613916e-05,0x1.f30b13ae7d0b3p-15,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:dd88d17a75be37f8b1936b80,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4254e52bbeea772c7786e984,313,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,2,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:442111b8aab29e7f186653d3,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:13f0d77516923dcd9fe18a23,314,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,3,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:f7b71ceb64a8bb085492d14f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f2690a6d43c391d8e4b6b9b3,315,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,0,2]",6,0.44490036176577963,0x1.c793f5df0ce50p-2,-9.8813129168249309e-324,-0x0.0000000000002p-1022,5.8418695332413132e-06,0x1.880a8deb435e5p-18,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:405a58c5ef187c64dcbf909b,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5feb1aa897ed89dcea8d2f87,316,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,1,1]",6,-0.56734958229171073,-0x1.227ba4faaf2f6p-1,-0.002055868284555441,-0x1.0d777e1816d69p-9,0.002055868284555441,0x1.0d777e1816d69p-9,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:382cd594748b6900eabbc2b8,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:17382a6faa950dbc349e1bd1,317,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,2,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:f16c307045648f43cde94143,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:1f2faf9cad60372387edc227,318,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,0,1]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:228ba1d3d6b8c0a58301df46,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fcdbd09549c53a894acb0edb,319,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,1,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:d6d1040febb2f92ecd395a37,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:dbbca4c90b4ef95c99eee67c,320,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[6,0,0]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:4008ace6d696beba88c9261e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:095dba79632780ef1187a960,321,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,5]",5,-2.1505140449245332,-0x1.13440b52450fdp+1,-1.3435846084494485e-12,-0x1.7a2f7969d759ap-40,2.4703282292062327e-323,0x0.0000000000005p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:26d1e92d39b0dbfb4d1ea1f7,322,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,4]",5,0.42795352910510842,0x1.b639732edb5dcp-2,-7.3786141708177472e-11,-0x1.4483cf611bde8p-34,7.3786141708177472e-11,0x1.4483cf611bde8p-34,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a44ab48747e90a1c027fb645,323,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,3]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4f3d9ab2ed1f4a7826df3482,324,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,4]",5,-1.3031040319008023,-0x1.4d9839d04cb84p+0,-2.2467630763412781e-10,-0x1.ee118454b4a11p-33,2.2467630763412781e-10,0x1.ee118454b4a11p-33,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8931e05d8db6b6ec7553a2a4,325,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,3]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:01203086c0c8258a2c47486c,326,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,3]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:d03c4e2825895fa2ce72d362,327,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,6]",6,-3.6230071964972304,-0x1.cfbeb327106a8p+1,-8.2023157001205572e-15,-0x1.2785025f40cabp-47,3.9525251667299724e-323,0x0.0000000000008p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:b3be3f8a718700aaf34598ac,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5ed12b21d88be19b18d929c8,328,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,5]",6,-2.5119076609405897,-0x1.418630b327e57p+1,-1.5693738336893623e-12,-0x1.b9bd4d774eaa4p-40,1.5693738336893623e-12,0x1.b9bd4d774eaa4p-40,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:42732f30dbf9736de51f1158,current_state_polynomial,307,call44_polynomial_truncation_range
