analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,endpoint_evaluation_path,excluded_from_authoritative,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,time,tool,upper,variant,width
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0007663872816296287,,True,3,0.10228768676355957,native_practical,2.3287311552626174e-06,0.000199,0,15,riccati,0.15,flowstar,0.10152362821308519,root_cause_fixed_order_3,0.10229001549471482
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0008187198077082778,,True,3,0.10244307772680329,native_practical,2.4987350830296887e-06,0.0002,0,16,riccati,0.16,flowstar,0.10162685665417805,root_cause_fixed_order_3,0.10244557646188633
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0008712102315711892,,True,3,0.10259883510809617,native_practical,2.6704507315445793e-06,0.000199,0,17,riccati,0.17,flowstar,0.10173029532725653,root_cause_fixed_order_3,0.10260150555882772
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0009238590724189905,,True,3,0.10275496001736453,native_practical,2.8439304916334766e-06,0.000203,0,18,riccati,0.18000000000000002,flowstar,0.10183394487543718,root_cause_fixed_order_3,0.10275780394785616
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0009766668514607027,,True,3,0.10291145356853688,native_practical,3.0192273869222976e-06,0.0002,0,19,riccati,0.19000000000000003,flowstar,0.10193780594446311,root_cause_fixed_order_3,0.10291447279592382
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0010296340919231422,,True,3,0.10306831687956063,native_practical,3.1963950799588125e-06,0.000199,0,20,riccati,0.20000000000000004,flowstar,0.10204187918271745,root_cause_fixed_order_3,0.10307151327464059
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0010827613190602472,,True,3,0.10322555107241863,native_practical,3.3754878784114577e-06,0.000218,0,21,riccati,0.21000000000000005,flowstar,0.10214616524123679,root_cause_fixed_order_3,0.10322892656029704
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0011360490601623596,,True,3,0.10338315727314581,native_practical,3.556560741319438e-06,0.000193,0,22,riccati,0.22000000000000006,flowstar,0.10225066477372478,root_cause_fixed_order_3,0.10338671383388714
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0011894978445658368,,True,3,0.10354113661184634,native_practical,3.7396692854000768e-06,0.000195,0,23,riccati,0.23000000000000007,flowstar,0.10235537843656592,root_cause_fixed_order_3,0.10354487628113175
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0012431082036623404,,True,3,0.10369949022271002,native_practical,3.9248697914143614e-06,0.000195,0,24,riccati,0.24000000000000007,flowstar,0.10246030688883911,root_cause_fixed_order_3,0.10370341509250146
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0012968806709085714,,True,3,0.10385821924402969,native_practical,4.112219210591242e-06,0.000194,0,25,riccati,0.25000000000000006,flowstar,0.10256545079233172,root_cause_fixed_order_3,0.10386233146324028
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.001350815781835692,,True,3,0.10401732481821792,native_practical,4.301775171111217e-06,0.000193,0,26,riccati,0.26000000000000006,flowstar,0.10267081081155334,root_cause_fixed_order_3,0.10402162659338904
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0014049140740591234,,True,3,0.10417680809182442,native_practical,4.493595984649779e-06,0.000194,0,27,riccati,0.2700000000000001,flowstar,0.10277638761374995,root_cause_fixed_order_3,0.10418130168780908
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0014591760872881207,,True,3,0.10433667021555298,native_practical,4.687740652981261e-06,0.000195,0,28,riccati,0.2800000000000001,flowstar,0.10288218186891784,root_cause_fixed_order_3,0.10434135795620597
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0015136023633356627,,True,3,0.10449691234427899,native_practical,4.8842688746436836e-06,0.000224,0,29,riccati,0.2900000000000001,flowstar,0.10298819424981799,root_cause_fixed_order_3,0.10450179661315365
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.001568193446128125,,True,3,0.10465753563706665,native_practical,5.083241051665142e-06,0.000196,0,30,riccati,0.3000000000000001,flowstar,0.10309442543199018,root_cause_fixed_order_3,0.10466261887811831
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0016229498817152401,,True,3,0.10481854125718637,native_practical,5.284718296352328e-06,0.000194,0,31,riccati,0.3100000000000001,flowstar,0.10320087609376749,root_cause_fixed_order_3,0.10482382597548273
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0016778722182800168,,True,3,0.10497993037213257,native_practical,5.488762438141772e-06,0.000207,0,32,riccati,0.3200000000000001,flowstar,0.10330754691629071,root_cause_fixed_order_3,0.10498541913457073
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0017329610061486253,,True,3,0.10514170415364094,native_practical,5.695436030514393e-06,0.000195,0,33,riccati,0.3300000000000001,flowstar,0.10341443858352284,root_cause_fixed_order_3,0.10514739958967147
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0017882167978005557,,True,3,0.10530386377770634,native_practical,5.904802357973945e-06,0.000194,0,34,riccati,0.34000000000000014,flowstar,0.10352155178226376,root_cause_fixed_order_3,0.10530976858006431
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0018436401478785958,,True,3,0.10546641042460045,native_practical,6.116925443089974e-06,0.000194,0,35,riccati,0.35000000000000014,flowstar,0.10362888720216495,root_cause_fixed_order_3,0.10547252735004355
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0018992316131990687,,True,3,0.10562934527888981,native_practical,6.331870053605891e-06,0.000194,0,36,riccati,0.36000000000000015,flowstar,0.10373644553574436,root_cause_fixed_order_3,0.10563567714894342
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0019549917527619414,,True,3,0.10579266952945354,native_practical,6.549701709612753e-06,0.000191,0,37,riccati,0.37000000000000016,flowstar,0.10384422747840122,root_cause_fixed_order_3,0.10579921923116316
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.002010921127761216,,True,3,0.10595638436950158,native_practical,6.770486690789413e-06,0.000195,0,38,riccati,0.38000000000000017,flowstar,0.10395223372843117,root_cause_fixed_order_3,0.10596315485619238
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.002067020301595092,,True,3,0.1061204909965926,native_practical,6.99429204370963e-06,0.000193,0,39,riccati,0.3900000000000002,flowstar,0.10406046498704122,root_cause_fixed_order_3,0.1061274852886363
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0021232898398764475,,True,3,0.10628499061265229,native_practical,7.221185589216776e-06,0.000194,0,40,riccati,0.4000000000000002,flowstar,0.10416892195836505,root_cause_fixed_order_3,0.1062922117982415
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.00217973031044322,,True,3,0.10644988442399161,native_practical,7.451235929866795e-06,0.000194,0,41,riccati,0.4100000000000002,flowstar,0.10427760534947828,root_cause_fixed_order_3,0.10645733565992149
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0022363422833689742,,True,3,0.1066151736413253,native_practical,7.68451245744005e-06,0.000193,0,42,riccati,0.4200000000000002,flowstar,0.10438651587041378,root_cause_fixed_order_3,0.10662285815378275
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0022931263309733606,,True,3,0.1067808594797901,native_practical,7.921085360522698e-06,0.000199,0,43,riccati,0.4300000000000002,flowstar,0.10449565423417728,root_cause_fixed_order_3,0.10678878056515065
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0023500830278327654,,True,3,0.10694694315896336,native_practical,8.161025632158265e-06,0.000194,0,44,riccati,0.4400000000000002,flowstar,0.10460502115676276,root_cause_fixed_order_3,0.10695510418459553
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0024072129507910303,,True,3,0.10711342590288184,native_practical,8.404405077570077e-06,0.000193,0,45,riccati,0.45000000000000023,flowstar,0.10471461735716839,root_cause_fixed_order_3,0.10712183030795942
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.0024645166789701313,,True,3,0.10728030894006022,native_practical,8.651296321955228e-06,0.000197,0,46,riccati,0.46000000000000024,flowstar,0.10482444355741205,root_cause_fixed_order_3,0.10728896023638218
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,1.0,endpoint_raw,-0.002521994793780961,,True,3,0.10744759350350994,native_practical,8.90177281835075e-06,0.000193,0,47,riccati,0.47000000000000025,flowstar,0.10493450048254734,root_cause_fixed_order_3,0.10745649527632829
