analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,reset_discarded_term_count,runtime_s,state_index,step_index,system,time,tool,upper,validation_attempts,variant,width
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11793578602563522,,True,4,0.2358715719250888,native_practical,1.2618159860084552e-10,0,0.1099978513084352,1,137,harmonic,1.37,torch_tm_flowpipe,0.11793578602563522,2,order4_qr_reset,0.23587157205127043
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11793578601363786,,True,4,0.2358715719250886,native_practical,1.0218709486668467e-10,0,0.1099978513084352,0,137,harmonic,1.37,torch_tm_flowpipe,0.11793578601363786,2,order4_qr_reset,0.2358715720272757
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11793578601363797,,True,4,0.2358715719250888,native_practical,1.0218709486668477e-10,0,0.1099978513084352,1,137,harmonic,1.37,torch_tm_flowpipe,0.11793578601363797,2,order4_qr_reset,0.23587157202727593
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11912106041875366,,True,4,0.23824212071213252,native_practical,1.2537477713572554e-10,0,0.11343544069677591,0,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.11912106041875366,2,order4_qr_reset,0.23824212083750732
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11912106041875378,,True,4,0.23824212071213277,native_practical,1.2537477713572567e-10,0,0.11343544069677591,1,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.11912106041875378,2,order4_qr_reset,0.23824212083750756
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11714944393845728,,True,4,0.23429888775153976,native_practical,1.2537477713572554e-10,0,0.11343544069677591,0,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.11714944393845728,2,order4_qr_reset,0.23429888787691455
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1171494439384574,,True,4,0.23429888775154,native_practical,1.2537477713572567e-10,0,0.11343544069677591,1,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.1171494439384574,2,order4_qr_reset,0.2342988878769148
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11714944392653667,,True,4,0.23429888775153976,native_practical,1.015335694799376e-10,0,0.11343544069677591,0,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.11714944392653667,2,order4_qr_reset,0.23429888785307335
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1171494439265368,,True,4,0.23429888775154,native_practical,1.0153356947993772e-10,0,0.11343544069677591,1,138,harmonic,1.3800000000000001,torch_tm_flowpipe,0.1171494439265368,2,order4_qr_reset,0.2342988878530736
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11832681546080344,,True,4,0.23665363079705118,native_practical,1.2455567079354401e-10,0,0.10974656604230404,0,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11832681546080344,2,order4_qr_reset,0.23665363092160688
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11832681546080354,,True,4,0.23665363079705137,native_practical,1.2455567079354412e-10,0,0.10974656604230404,1,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11832681546080354,2,order4_qr_reset,0.23665363092160707
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11635138700285634,,True,4,0.23270277388115698,native_practical,1.2455567079354401e-10,0,0.10974656604230404,0,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11635138700285634,2,order4_qr_reset,0.23270277400571268
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11635138700285645,,True,4,0.2327027738811572,native_practical,1.2455567079354412e-10,0,0.10974656604230404,1,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11635138700285645,2,order4_qr_reset,0.2327027740057129
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11635138699101355,,True,4,0.23270277388115698,native_practical,1.0087009334277056e-10,0,0.10974656604230404,0,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11635138699101355,2,order4_qr_reset,0.2327027739820271
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11635138699101366,,True,4,0.2327027738811572,native_practical,1.0087009334277065e-10,0,0.10974656604230404,1,139,harmonic,1.3900000000000001,torch_tm_flowpipe,0.11635138699101366,2,order4_qr_reset,0.23270277398202732
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11752073791824834,,True,4,0.23504147571277229,native_practical,1.237243614842586e-10,0,0.10980022978037596,0,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11752073791824834,2,order4_qr_reset,0.23504147583649668
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11752073791824842,,True,4,0.23504147571277245,native_practical,1.2372436148425874e-10,0,0.10980022978037596,1,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11752073791824842,2,order4_qr_reset,0.23504147583649684
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11554169502386724,,True,4,0.2310833899240101,native_practical,1.237243614842586e-10,0,0.10980022978037596,0,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11554169502386724,2,order4_qr_reset,0.23108339004773448
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11554169502386732,,True,4,0.23108338992401026,native_practical,1.2372436148425874e-10,0,0.10980022978037596,1,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11554169502386732,2,order4_qr_reset,0.23108339004773465
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11554169501210343,,True,4,0.2310833899240101,native_practical,1.001967328022494e-10,0,0.10980022978037596,0,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11554169501210343,2,order4_qr_reset,0.23108339002420686
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11554169501210351,,True,4,0.23108338992401026,native_practical,1.0019673280224947e-10,0,0.10980022978037596,1,140,harmonic,1.4000000000000001,torch_tm_flowpipe,0.11554169501210351,2,order4_qr_reset,0.23108339002420702
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11670290839817828,,True,4,0.2334058166734756,native_practical,1.228809323381152e-10,0,0.11004423117265105,0,141,harmonic,1.41,torch_tm_flowpipe,0.11670290839817828,2,order4_qr_reset,0.23340581679635655
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11670290839817841,,True,4,0.23340581667347587,native_practical,1.2288093233811536e-10,0,0.11004423117265105,1,141,harmonic,1.41,torch_tm_flowpipe,0.11670290839817841,2,order4_qr_reset,0.23340581679635683
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1147204489700209,,True,4,0.22944089781716084,native_practical,1.228809323381152e-10,0,0.11004423117265105,0,141,harmonic,1.41,torch_tm_flowpipe,0.1147204489700209,2,order4_qr_reset,0.2294408979400418
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11472044897002104,,True,4,0.22944089781716112,native_practical,1.2288093233811536e-10,0,0.11004423117265105,1,141,harmonic,1.41,torch_tm_flowpipe,0.11472044897002104,2,order4_qr_reset,0.22944089794004208
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11472044895833722,,True,4,0.22944089781716084,native_practical,9.951355519387323e-11,0,0.11004423117265105,0,141,harmonic,1.41,torch_tm_flowpipe,0.11472044895833722,2,order4_qr_reset,0.22944089791667444
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11472044895833736,,True,4,0.22944089781716112,native_practical,9.951355519387333e-11,0,0.11004423117265105,1,141,harmonic,1.41,torch_tm_flowpipe,0.11472044895833736,2,order4_qr_reset,0.2294408979166747
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.1158734086828725,,True,4,0.2317468172437195,native_practical,1.220254676973345e-10,0,0.10913698934018612,0,142,harmonic,1.42,torch_tm_flowpipe,0.1158734086828725,2,order4_qr_reset,0.231746817365745
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11587340868287266,,True,4,0.23174681724371982,native_practical,1.2202546769733468e-10,0,0.10913698934018612,1,142,harmonic,1.42,torch_tm_flowpipe,0.11587340868287266,2,order4_qr_reset,0.23174681736574532
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11388773096524742,,True,4,0.22777546180846933,native_practical,1.220254676973345e-10,0,0.10913698934018612,0,142,harmonic,1.42,torch_tm_flowpipe,0.11388773096524742,2,order4_qr_reset,0.22777546193049483
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11388773096524758,,True,4,0.22777546180846966,native_practical,1.2202546769733468e-10,0,0.10913698934018612,1,142,harmonic,1.42,torch_tm_flowpipe,0.11388773096524758,2,order4_qr_reset,0.22777546193049517
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11388773095364499,,True,4,0.22777546180846933,native_practical,9.882062883484086e-11,0,0.10913698934018612,0,142,harmonic,1.42,torch_tm_flowpipe,0.11388773095364499,2,order4_qr_reset,0.22777546190728998
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11388773095364516,,True,4,0.22777546180846966,native_practical,9.882062883484099e-11,0,0.10913698934018612,1,142,harmonic,1.42,torch_tm_flowpipe,0.11388773095364516,2,order4_qr_reset,0.2277754619072903
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11503232172162123,,True,4,0.23006464332208437,native_practical,1.2115805310767803e-10,0,0.11017355276271701,0,143,harmonic,1.43,torch_tm_flowpipe,0.11503232172162123,2,order4_qr_reset,0.23006464344324246
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11503232172162144,,True,4,0.2300646433220848,native_practical,1.2115805310767824e-10,0,0.11017355276271701,1,143,harmonic,1.43,torch_tm_flowpipe,0.11503232172162144,2,order4_qr_reset,0.23006464344324287
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11304362428066372,,True,4,0.22608724844016936,native_practical,1.2115805310767803e-10,0,0.11017355276271701,0,143,harmonic,1.43,torch_tm_flowpipe,0.11304362428066372,2,order4_qr_reset,0.22608724856132745
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11304362428066393,,True,4,0.22608724844016978,native_practical,1.2115805310767824e-10,0,0.11017355276271701,1,143,harmonic,1.43,torch_tm_flowpipe,0.11304362428066393,2,order4_qr_reset,0.22608724856132786
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1130436242691437,,True,4,0.22608724844016936,native_practical,9.81180230172191e-11,0,0.11017355276271701,0,143,harmonic,1.43,torch_tm_flowpipe,0.1130436242691437,2,order4_qr_reset,0.2260872485382874
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11304362426914391,,True,4,0.22608724844016978,native_practical,9.811802301721929e-11,0,0.11017355276271701,1,143,harmonic,1.43,torch_tm_flowpipe,0.11304362426914391,2,order4_qr_reset,0.22608724853828782
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11417973162243122,,True,4,0.22835946312458363,native_practical,1.2027877530989372e-10,0,0.10956240398809314,0,144,harmonic,1.44,torch_tm_flowpipe,0.11417973162243122,2,order4_qr_reset,0.22835946324486245
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11417973162243143,,True,4,0.22835946312458405,native_practical,1.2027877530989393e-10,0,0.10956240398809314,1,144,harmonic,1.44,torch_tm_flowpipe,0.11417973162243143,2,order4_qr_reset,0.22835946324486286
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11218821332624665,,True,4,0.22437642653221448,native_practical,1.2027877530989372e-10,0,0.10956240398809314,0,144,harmonic,1.44,torch_tm_flowpipe,0.11218821332624665,2,order4_qr_reset,0.2243764266524933
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11218821332624686,,True,4,0.2243764265322149,native_practical,1.2027877530989393e-10,0,0.10956240398809314,1,144,harmonic,1.44,torch_tm_flowpipe,0.11218821332624686,2,order4_qr_reset,0.22437642665249372
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11218821331481016,,True,4,0.22437642653221448,native_practical,9.740580800101384e-11,0,0.10956240398809314,0,144,harmonic,1.44,torch_tm_flowpipe,0.11218821331481016,2,order4_qr_reset,0.22437642662962032
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11218821331481037,,True,4,0.2243764265322149,native_practical,9.740580800101401e-11,0,0.10956240398809314,1,144,harmonic,1.44,torch_tm_flowpipe,0.11218821331481037,2,order4_qr_reset,0.22437642662962073
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11331572364361452,,True,4,0.22663144716784128,native_practical,1.1938772223104176e-10,0,0.11066412506625056,0,145,harmonic,1.45,torch_tm_flowpipe,0.11331572364361452,2,order4_qr_reset,0.22663144728722903
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11331572364361468,,True,4,0.22663144716784162,native_practical,1.1938772223104194e-10,0,0.11066412506625056,1,145,harmonic,1.45,torch_tm_flowpipe,0.11331572364361468,2,order4_qr_reset,0.22663144728722937
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1113215836423918,,True,4,0.22264316716539584,native_practical,1.1938772223104176e-10,0,0.11066412506625056,0,145,harmonic,1.45,torch_tm_flowpipe,0.1113215836423918,2,order4_qr_reset,0.2226431672847836
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11132158364239196,,True,4,0.22264316716539617,native_practical,1.1938772223104194e-10,0,0.11066412506625056,1,145,harmonic,1.45,torch_tm_flowpipe,0.11132158364239196,2,order4_qr_reset,0.22264316728478392
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11132158363103996,,True,4,0.22264316716539584,native_practical,9.668405500714374e-11,0,0.11066412506625056,0,145,harmonic,1.45,torch_tm_flowpipe,0.11132158363103996,2,order4_qr_reset,0.22264316726207992
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11132158363104012,,True,4,0.22264316716539617,native_practical,9.668405500714387e-11,0,0.11066412506625056,1,145,harmonic,1.45,torch_tm_flowpipe,0.11132158363104012,2,order4_qr_reset,0.22264316726208025
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11244038418526298,,True,4,0.22488076825204095,native_practical,1.184849829757018e-10,0,0.11479361308738589,0,146,harmonic,1.46,torch_tm_flowpipe,0.11244038418526298,2,order4_qr_reset,0.22488076837052595
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11244038418526317,,True,4,0.22488076825204134,native_practical,1.1848498297570198e-10,0,0.11479361308738589,1,146,harmonic,1.46,torch_tm_flowpipe,0.11244038418526317,2,order4_qr_reset,0.22488076837052634
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11044382189135955,,True,4,0.2208876436642341,native_practical,1.184849829757018e-10,0,0.11479361308738589,0,146,harmonic,1.46,torch_tm_flowpipe,0.11044382189135955,2,order4_qr_reset,0.2208876437827191
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.11044382189135975,,True,4,0.2208876436642345,native_practical,1.1848498297570198e-10,0,0.11479361308738589,1,146,harmonic,1.46,torch_tm_flowpipe,0.11044382189135975,2,order4_qr_reset,0.2208876437827195
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11044382188009348,,True,4,0.2208876436642341,native_practical,9.595283621031836e-11,0,0.11479361308738589,0,146,harmonic,1.46,torch_tm_flowpipe,0.11044382188009348,2,order4_qr_reset,0.22088764376018696
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.11044382188009368,,True,4,0.2208876436642345,native_practical,9.595283621031853e-11,0,0.11479361308738589,1,146,harmonic,1.46,torch_tm_flowpipe,0.11044382188009368,2,order4_qr_reset,0.22088764376018735
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11155380078060821,,True,4,0.22310760144364575,native_practical,1.175706478170628e-10,0,0.11782259400933981,0,147,harmonic,1.47,torch_tm_flowpipe,0.11155380078060821,2,order4_qr_reset,0.22310760156121642
,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,tube,-0.11155380078060839,,True,4,0.2231076014436461,native_practical,1.17570647817063e-10,0,0.11782259400933981,1,147,harmonic,1.47,torch_tm_flowpipe,0.11155380078060839,2,order4_qr_reset,0.22310760156121678
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.10955501584860909,,True,4,0.2191100315796475,native_practical,1.175706478170628e-10,0,0.11782259400933981,0,147,harmonic,1.47,torch_tm_flowpipe,0.10955501584860909,2,order4_qr_reset,0.21911003169721818
True,complete_total_degree_4,qr_reset,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.10955501584860929,,True,4,0.2191100315796479,native_practical,1.17570647817063e-10,0,0.11782259400933981,1,147,harmonic,1.47,torch_tm_flowpipe,0.10955501584860929,2,order4_qr_reset,0.21911003169721857
